"date","year","month","mean_pet","min_pet","max_pet","std_dev"
"2004-10",2004,10,0.194354713971117,0.0899207185515479,0.389701492624098,0.0608045732636384
"2004-11",2004,11,0.161324338373993,0.0677559853050249,0.327501697477996,0.0542330021691131
"2004-12",2004,12,0.0903447477762055,0.0211336451625022,0.18357779625269,0.0360645110555557
"2005-01",2005,1,0.0772514413546855,0.0186485596109446,0.164805402544811,0.0255883409760902
"2005-02",2005,2,0.0261170518035492,0,0.241177992628202,0.0430252399086339
"2005-03",2005,3,0.0164448291353352,0,0.179905060458833,0.0331301486613154
"2005-04",2005,4,0.050743182384126,0,0.262103222501789,0.0476622557827638
"2005-05",2005,5,0.0170544493649176,0,0.141213335794125,0.0306075267172556
"2005-06",2005,6,0.205436178310469,0,0.501938822145344,0.135010484533058
"2005-07",2005,7,0.430968488896724,0.0725413280169951,0.775304641805839,0.143305941150664
"2005-08",2005,8,0.227380371222035,0,0.472875510745992,0.102602801978177
"2005-09",2005,9,0.409528978979619,0.196178749600124,0.670327859293103,0.104294464363983
"2005-10",2005,10,0.230555089715504,0.108802956771586,0.479894527523573,0.0741319314177346
"2005-11",2005,11,0.175574326761084,0.060548236718183,0.403931294750986,0.0700385424743152
"2005-12",2005,12,0.0844190943641343,0.00170082347270851,0.235561762465988,0.0450027694234235
"2006-01",2006,1,0.0447563413546184,0,0.169522292589022,0.041299510804419
"2006-02",2006,2,0.0759575951819316,0.00096171561523075,0.184678275067706,0.0400941440668321
"2006-03",2006,3,0.0275355819472417,0,0.147136224055616,0.0338709027967658
"2006-04",2006,4,0.127014172284153,0,0.290107504307371,0.066409022281212
"2006-05",2006,5,0.221743544556269,0,0.512266916977135,0.115768164355549
"2006-06",2006,6,0.415090454212279,0.0227685206950073,0.791878004446526,0.164629784425985
"2006-07",2006,7,0.516242849426921,0.110027325873057,0.939618693847342,0.193010278516688
"2006-08",2006,8,0.648898347208708,0.145156347845176,1.08734899088958,0.206373595545593
"2006-09",2006,9,0.274068884705606,0.0691159151648547,0.469166158676135,0.0868391512401502
"2006-10",2006,10,0.263320041229851,0.114547034945434,0.412840073804866,0.0634434100858993
"2006-11",2006,11,0.207824398959891,0.157841816135752,0.278072541056697,0.0240307763990523
"2006-12",2006,12,0.0294076540797685,0,0.245197761279656,0.0494258720480579
"2007-01",2007,1,0.0751709160651229,0,0.278300921072647,0.0459937555927471
"2007-02",2007,2,0.0155186340835274,0,0.07913634755716,0.0182976124367058
"2007-03",2007,3,0.104872451757316,0,0.323977313602877,0.0730911262781145
"2007-04",2007,4,0.0637128532329763,0,0.211905333981398,0.0414001071930162
"2007-05",2007,5,0.148705790057767,0,0.365269807476642,0.0853177170510746
"2007-06",2007,6,0.119489450226237,0,0.370815936997797,0.107376822890072
"2007-07",2007,7,0.358358672781083,0,0.723095622663786,0.172778020311859
"2007-08",2007,8,0.296359523171889,0.125981945745771,0.522784997191847,0.104337181828624
"2007-09",2007,9,0.394086683996133,0.138660615176266,0.637404672631373,0.115674383483987
"2007-10",2007,10,0.270158479987486,0.122412706447397,0.532256706031243,0.0906057224346975
"2007-11",2007,11,0.150499228648265,0.0567547025546672,0.315301978353194,0.0499627743717029
"2007-12",2007,12,0.121287183134036,0.0620378290248339,0.205673151432039,0.02791168935479
"2008-01",2008,1,0.0148430538962201,0,0.10157457433534,0.0206219286241452
"2008-02",2008,2,0.0117595165610864,0,0.112746050516514,0.0231389729526405
"2008-03",2008,3,0.0599333514369799,0,0.238755918910881,0.0643757481228286
"2008-04",2008,4,0.115860227135376,0.00864269139682945,0.253412673982555,0.0558390243092989
"2008-05",2008,5,0.0276340833965084,0,0.17566656026389,0.0469702828427526
"2008-06",2008,6,0.426120042350491,0.072494728004274,0.841608108488009,0.164607436372133
"2008-07",2008,7,0.464054589368019,0.0366873785568449,0.956257321434177,0.209805508492818
"2008-08",2008,8,0.330862938136245,0.043701333982292,0.65612836080482,0.140004084030274
"2008-09",2008,9,0.364740913261635,0.0740815203911119,0.598826493909641,0.103860675537701
"2008-10",2008,10,0.347109712507238,0.156441879614074,0.632024687271212,0.100192187052831
"2008-11",2008,11,0.131833586506938,0.0235993857151309,0.36047015542006,0.0624601637793333
"2008-12",2008,12,0.149721816821537,0.115027559197282,0.205603559158247,0.0154923464992594
"2009-01",2009,1,0.017864771449025,0,0.130048078123816,0.0271743415035264
"2009-02",2009,2,0.0291223316536649,0,0.12959846847615,0.0263734983210604
"2009-03",2009,3,0.0257761236142439,0,0.174362174117234,0.0384028654980842
"2009-04",2009,4,0.00232802695544298,0,0.0855974910519439,0.00880603359671416
"2009-05",2009,5,0.115613006811056,0,0.308313893831138,0.0924184580907256
"2009-06",2009,6,0.236608454454687,0,0.567311350131087,0.137078382910644
"2009-07",2009,7,0.180785961167994,0,0.481044853102439,0.119402265145673
"2009-08",2009,8,0.519111016521601,0.189235442748092,0.95682404372609,0.172492130168971
"2009-09",2009,9,0.378424167278313,0.141622456693902,0.68983187647786,0.124479481049728
"2009-10",2009,10,0.253520306270116,0.171981411642257,0.385023580826651,0.0417710388832523
"2009-11",2009,11,0.181088364242889,0.0700549804629664,0.437113086568054,0.0786014592736484
"2009-12",2009,12,0.140371587041248,0.0840730364742126,0.200238924268245,0.0206351160714133
"2010-01",2010,1,7.5201390350954e-06,0,0.00618629661910758,0.000207351010736779
"2010-02",2010,2,0.00716050933352832,0,0.106288973093031,0.0207426349688175
"2010-03",2010,3,0.139585766437389,0,0.531748028249812,0.103422141177506
"2010-04",2010,4,0.0611218793889989,0,0.219704279481046,0.0599249351547051
"2010-05",2010,5,0.0300937682458589,0,0.175126244250663,0.0459912088358409
"2010-06",2010,6,0.36518732913309,0.0636012565664215,0.734139561784819,0.137331597105472
"2010-07",2010,7,0.721742236504475,0.0791970391991053,1.29851231634659,0.270476229754142
"2010-08",2010,8,0.471985384078787,0.0816486289347591,0.820555920015752,0.16781846443931
"2010-09",2010,9,0.286333283839749,0.18581524043865,0.394617954619866,0.0385549316150162
"2010-10",2010,10,0.217025987874851,0.0902745986282812,0.456637284912761,0.0684890109859868
"2010-11",2010,11,0.200098150040846,0.125618954802916,0.341325695643075,0.0404364882165635
"2010-12",2010,12,0.0950688709938087,0.0458073790350605,0.179752624742909,0.0220464395868049
"2011-01",2011,1,0.0131702643797236,0,0.0917493205484309,0.0210585497433022
"2011-02",2011,2,0.0307447941084233,0,0.0960540440984562,0.0235252794445888
"2011-03",2011,3,0.0200691284474127,0,0.0955983597855393,0.021782182885926
"2011-04",2011,4,0.0902791832625638,0,0.253705659397627,0.075369971155855
"2011-05",2011,5,0.00487916603972507,0,0.0707716755054223,0.0112143086601063
"2011-06",2011,6,0.261793651634248,0,0.61675660209426,0.148091937838158
"2011-07",2011,7,0.305733063532706,0.0318106336897881,0.585246414202644,0.12010193292598
"2011-08",2011,8,0.434340571562594,0.0757924544367314,0.753275908571252,0.151814912968285
"2011-09",2011,9,0.336968006888651,0.075975799184654,0.555300950026535,0.122708196423295
"2011-10",2011,10,0.295531093202867,0.132283060920138,0.521327572605591,0.093061650425715
"2011-11",2011,11,0.218460455222885,0.0899970951496225,0.430902059261476,0.0781544813289706
"2011-12",2011,12,0.0891093765289094,0,0.259819102924693,0.0632428411333242
"2012-01",2012,1,0.113969059412783,0.0269112957171402,0.287661817640399,0.0549305991078671
"2012-02",2012,2,0.0040144406811289,0,0.0930574733951809,0.0141603546291307
"2012-03",2012,3,0.0870320335320702,0,0.278407847632284,0.0609062370037675
"2012-04",2012,4,0.0038837890626189,0,0.0861648522408227,0.0127283306919775
"2012-05",2012,5,0.320743245150806,0.0429726255603423,0.624605353678481,0.128820944784977
"2012-06",2012,6,0.166186155390618,0,0.443529520362357,0.118006749816333
"2012-07",2012,7,0.294267745583724,0,0.645390600917665,0.15578847536385
"2012-08",2012,8,0.432305610648754,0.0974780171288288,0.729721041905126,0.138935266220089
"2012-09",2012,9,0.542967543749963,0.152589247393179,0.901341288263652,0.165041459697402
"2012-10",2012,10,0.281159274131885,0.206304644877903,0.386461877757866,0.0386441487939497
"2012-11",2012,11,0.125601196238813,0.0693231951611281,0.233034738547608,0.0297286029876669
"2012-12",2012,12,0.0946446398776196,0.0537630695859028,0.165435724822227,0.0229624309797704
"2013-01",2013,1,0.00830805073252828,0,0.112270097576753,0.0205498610332708
"2013-02",2013,2,0.0211906282999806,0,0.14709176247069,0.0350599583219952
"2013-03",2013,3,0.0822452440372939,0.00932950976118849,0.169116545308314,0.0341323178022562
"2013-04",2013,4,0.0788364020320813,0,0.267114463314549,0.0709689377048575
"2013-05",2013,5,0.0223928603891798,0,0.19262059149254,0.0396324783253163
"2013-06",2013,6,0.0469429896006397,0,0.203344732576861,0.0597021471399491
"2013-07",2013,7,0.475112311998719,0.109815782500045,0.892949022664533,0.181961562698761
"2013-08",2013,8,0.245380935825015,0.0351292576829789,0.470259551427809,0.104894124815872
"2013-09",2013,9,0.351326024669581,0.108880411355524,0.593401331719705,0.099023490203197
"2013-10",2013,10,0.27285950782559,0.130798314194348,0.452384703202649,0.0616899108433452
"2013-11",2013,11,0.165709653667491,0.111309341769417,0.281954821509739,0.0296922192051106
"2013-12",2013,12,0.0946786611795022,0.0260122727159214,0.204194133599658,0.0299593560265951
"2014-01",2014,1,0.0114245016548911,0,0.10797691278207,0.0213357638930901
"2014-02",2014,2,0.143288236554535,0.0842216502148292,0.215885095869816,0.02258013943409
"2014-03",2014,3,0.000236377554812379,0,0.0202913365229877,0.00159488884037009
"2014-04",2014,4,0.0302198748522495,0,0.19813099017358,0.0504138178802209
"2014-05",2014,5,0.0221266478844823,0,0.152443773728639,0.0362230651782973
"2014-06",2014,6,0.408404533041723,0.0804856970258699,0.775783984312614,0.166139482240842
"2014-07",2014,7,0.503039623890323,0.0466190509484413,0.933942483759222,0.203952763559883
"2014-08",2014,8,0.541970797091038,0.0940969989137256,0.944879333085673,0.179976621246399
"2014-09",2014,9,0.353508679380916,0.130797965562871,0.521440440473744,0.0871754308567396
"2014-10",2014,10,0.237526668135795,0.132231254329264,0.519169445099723,0.0813315652475316
"2014-11",2014,11,0.180643620847,0.11398760503421,0.299846250972597,0.033512934788581
"2014-12",2014,12,0.0613449560042005,0,0.1823749942084,0.0314587820104764
"2015-01",2015,1,0.00780182386809036,0,0.114797672807857,0.0164832822925723
"2015-02",2015,2,0.00585365575827165,0,0.07289503157781,0.010819601404562
"2015-03",2015,3,0.0246897708778341,0,0.1618699026157,0.0367782456084633
"2015-04",2015,4,0.188714567764083,0.0186121620163644,0.429748488173046,0.0969575170474702
"2015-05",2015,5,0.0563618176869915,0,0.319647972946911,0.0714464753961594
"2015-06",2015,6,0.38544831096136,0.0543795912976777,0.711120484713485,0.164862605526845
"2015-07",2015,7,0.662946355401591,0.144407523388344,1.20124693588448,0.241750930906141
"2015-08",2015,8,0.440239537085843,0.155315616392315,0.779697670818431,0.148820906997005
"2015-09",2015,9,0.353247923961073,0.15646598391115,0.584211052205917,0.105721119316935
"2015-10",2015,10,0.151515424784255,0.031074153330912,0.341447570283989,0.06245926397332
"2015-11",2015,11,0.229952853872734,0.140216661846411,0.397810552808151,0.0501357959430414
"2015-12",2015,12,0.0812757450438683,0.00848640317459827,0.196537532769912,0.0358736140406147
"2016-01",2016,1,0.0172616073506781,0,0.108804585710072,0.0230853524055287
"2016-02",2016,2,0.00838924859150273,0,0.160548226971195,0.0251953650700623
"2016-03",2016,3,0.0307362715647672,0,0.250517148151694,0.0526661787645333
"2016-04",2016,4,0.0645231475086727,0,0.209457075819723,0.0621184719622975
"2016-05",2016,5,0.169208480873044,0,0.50639479223087,0.140650146075747
"2016-06",2016,6,0.363371277219586,0.0823986154497466,0.673864923782325,0.143459383547845
"2016-07",2016,7,0.321365750548642,0.0188014660569048,0.639530149284257,0.136933987146674
"2016-08",2016,8,0.343979696108332,0.00864843441970116,0.677656117406417,0.146372432790546
"2016-09",2016,9,0.375445650796852,0.193996775230933,0.569929148051899,0.0834352236723575
"2016-10",2016,10,0.23009440166276,0.150157766669676,0.338188525036752,0.0369038609102618
"2016-11",2016,11,0.0889949349782372,0.0194881963361515,0.297140322172674,0.0472900419484784
"2016-12",2016,12,0.163835753364939,0.115247429816512,0.260246664407532,0.0283501934082956
"2017-01",2017,1,0.00267661200753084,0,0.0861386506502232,0.00969520348475185
"2017-02",2017,2,0.0218288179456171,0,0.126380846595545,0.0202410140790071
"2017-03",2017,3,0.0247367572577105,0,0.14508146860504,0.0316432945167521
"2017-04",2017,4,0.000188713921038667,0,0.0246275596337905,0.00160325197550428
"2017-05",2017,5,0.150708371141367,0,0.394821290656931,0.103836131258565
"2017-06",2017,6,0.417913315084665,0.07668793854613,0.768277878180511,0.169501453989464
"2017-07",2017,7,0.528833483591295,0.0833993761423449,1.00174434423882,0.208608059946384
"2017-08",2017,8,0.342384733289631,0,0.628909303705811,0.134705999389254
"2017-09",2017,9,0.330099953417958,0.125697551031138,0.550736505088926,0.0751062836563242
"2017-10",2017,10,0.289955488618379,0.144661532898339,0.457569808288505,0.0595812635787618
"2017-11",2017,11,0.17787802635692,0.0981125872395307,0.290258553855124,0.0342108070585139
"2017-12",2017,12,0.088321496914897,0.0274839563834981,0.199537537651659,0.0289794355363786
"2018-01",2018,1,0.00894814052760454,0,0.0876603780335376,0.0165324426426106
"2018-02",2018,2,0.0651181030443042,0.0124706385685928,0.167301683260392,0.025956891484532
"2018-03",2018,3,5.43797838907061e-05,0,0.0164713503124599,0.000804197902082462
"2018-04",2018,4,0.0127417318845116,0,0.0852537290469454,0.0196381079643064
"2018-05",2018,5,0.127940483169426,0,0.355377267161595,0.0953709353561106
"2018-06",2018,6,0.520401323976291,0.0836478229642163,1.04966647084909,0.222464483540986
"2018-07",2018,7,0.350801377063356,0,0.698985782106141,0.162231520816786
"2018-08",2018,8,0.799776292812527,0.254372907741808,1.37454055069417,0.24132168680868
"2018-09",2018,9,0.358062506009174,0.235938212895188,0.570894486491541,0.0842869616277231
"2018-10",2018,10,0.16986962702391,0.0657723304460747,0.385441576767088,0.0586140334280216
"2018-11",2018,11,0.0990736019536339,0.0314868643999029,0.238436670453254,0.0402848477030843
"2018-12",2018,12,0.117433658893485,0.0548490054689812,0.283181412663059,0.0426428629252473
"2019-01",2019,1,0.0166310363689665,0,0.134117888424418,0.0276299155163191
"2019-02",2019,2,0.167087725250268,0.0982281183782889,0.264640889177961,0.025483653831384
"2019-03",2019,3,0,0,0,0
"2019-04",2019,4,0.118073116577906,0,0.272028604063155,0.0636272524056533
"2019-05",2019,5,0.0973397916001413,0,0.343561985147337,0.0906114681853274
"2019-06",2019,6,0.381813428990666,0.115189059644439,0.786707884673412,0.1652380778174
"2019-07",2019,7,0.19930298153886,0.0149913312626753,0.466029031780775,0.100890297069371
"2019-08",2019,8,0.268835681315361,0.086288652749024,0.504469536810447,0.102604243179393
"2019-09",2019,9,0.207466961146178,0.0942246059835882,0.36437612700771,0.0628810260076918
"2019-10",2019,10,0.271724488010065,0.137176689475762,0.507371351343337,0.0688955155446256
"2019-11",2019,11,0.0987098182955606,0.0212847779519964,0.244184431256902,0.0386181922307421
"2019-12",2019,12,0.0962214404177751,0.032605260661466,0.217568743342014,0.0394900688121677
"2020-01",2020,1,0.0718230093423677,0.0159291380870577,0.147410124633733,0.0232241482363708
"2020-02",2020,2,0.022551979030768,0,0.144341547335583,0.034170950269738
"2020-03",2020,3,0.0786828197491099,0,0.215785139854401,0.0537449152960296
"2020-04",2020,4,0.101008168954221,0,0.259012680928907,0.0599343286523037
"2020-05",2020,5,0.00306707632687476,0,0.0792917188770946,0.00999018468965299
"2020-06",2020,6,0.353903152881162,0.0397788973979002,0.69888906172705,0.148290674863143
"2020-07",2020,7,0.329575155642295,0.0317048962001007,0.660805198341461,0.1564276963374
"2020-08",2020,8,0.431709151090643,0.0831312824707559,0.774477499681589,0.16924071306972
"2020-09",2020,9,0.212797680768319,0,0.385226257648807,0.08538131626984
"2020-10",2020,10,0.249360687348886,0.164964283273533,0.332850533783792,0.0348554272636764
"2020-11",2020,11,0.141908430606944,0.0731590038116462,0.3064262316656,0.047228214199033
"2020-12",2020,12,0.0598246038367768,0,0.255025792478996,0.0512111641501123
"2021-01",2021,1,0.0727391556173071,0,0.259587144078096,0.0476103711073923
"2021-02",2021,2,0.0799600031331056,0.0217691856461945,0.172175565287485,0.0348349521948667
"2021-03",2021,3,0.035865676784481,0,0.203002459870892,0.0509473871103057
"2021-04",2021,4,0.121950872906948,0,0.275313080787098,0.0683003305809194
"2021-05",2021,5,0.198818470404162,0,0.498868237672346,0.115308019395144
"2021-06",2021,6,0.21225804528203,0,0.488027647119172,0.131524372610843
"2021-07",2021,7,0.431542605710396,0.137164242328021,0.755396963219942,0.159602823736323
"2021-08",2021,8,0.556287205938223,0.137621557146575,1.01271122102386,0.194971434522856
"2021-09",2021,9,0.429760344577642,0.155991910452823,0.73720372035617,0.147472723774387
"2021-10",2021,10,0.266147907536266,0.142429610250448,0.469863674167159,0.069613236077527
"2021-11",2021,11,0.159790154336794,0.0217480615032581,0.400035829229404,0.0807770294082946
"2021-12",2021,12,0.15348223631315,0.112135149305975,0.213225976046733,0.0227845753042648
"2022-01",2022,1,0.000430345852832197,0,0.0491946625330855,0.00335466553132989
"2022-02",2022,2,0.0249054437738349,0,0.181718636449938,0.0368255406513959
"2022-03",2022,3,0.0453947606791856,0,0.193414220305231,0.0507077206748926
"2022-04",2022,4,0.0894649221690621,0,0.175516332782268,0.0296107709241623
"2022-05",2022,5,0.0418235582766576,0,0.180936851033917,0.0551686505895872
"2022-06",2022,6,0.0146880722524117,0,0.120747753195821,0.0264166843937274
"2022-07",2022,7,0.302570866543335,0.0235062978654243,0.646104144835615,0.130890966670998
"2022-08",2022,8,0.415794024218431,0.0797054096151364,0.725748596205894,0.135724361970879
"2022-09",2022,9,0.416232717492968,0.122660380926233,0.658591131612119,0.117905930012386
"2022-10",2022,10,0.310069504069641,0.0928882864671938,0.588408327636764,0.112951505560754
"2022-11",2022,11,0.238425339681873,0.174439922818535,0.317114992183407,0.0300176645702889
"2022-12",2022,12,0.0878181627553879,0.0533136410627322,0.132914671045529,0.0147516803436453
"2023-01",2023,1,0,0,0,0
"2023-02",2023,2,0.0605631031954548,0,0.197597348252602,0.0315851031216865
"2023-03",2023,3,0.0178851929450457,0,0.123766837205836,0.0261198253349812
"2023-04",2023,4,0.0275286847521119,0,0.222239304377622,0.048234121734778
"2023-05",2023,5,0.0545665214391941,0,0.291539118947291,0.0765955995655611
"2023-06",2023,6,0.49147552627591,0.115745976756427,0.995512276997713,0.2126320238499
"2023-07",2023,7,0.246575094318818,0,0.658227156768394,0.165612172702751
"2023-08",2023,8,0.353928690487168,0.0371991277017038,0.646414247340676,0.115810044984262
"2023-09",2023,9,0.438255105924384,0.169014298670761,0.670484862184111,0.112785585678036
"2023-10",2023,10,0.194714818022459,0.0737908895476871,0.459317152955173,0.0718875952037204
"2023-11",2023,11,0.14913675978151,0.0744007004210082,0.341418741655389,0.0554634580843769
"2023-12",2023,12,0.0924764447055896,0,0.277695014207552,0.0473131967282173
"2024-01",2024,1,0.102579193806414,0.0217378733205189,0.171416334508227,0.028016639035302
"2024-02",2024,2,0.00114254178326758,0,0.0501654223644043,0.00491219259464175
"2024-03",2024,3,0.0075017626387,0,0.103864462342346,0.0175568997904421
"2024-04",2024,4,0.106724949593824,0,0.243282693501425,0.0651798509496866
"2024-05",2024,5,0.295824737346672,0,0.653759429921951,0.14156563836397
"2024-06",2024,6,0.127726081203981,0,0.332493152822771,0.0946545144137786
"2024-07",2024,7,0.613007441436068,0.0816698811945433,1.22178595730364,0.236659320491448
"2024-08",2024,8,0.3823594388631,0.0920693614393191,0.657969481644339,0.10847064964954
"2024-09",2024,9,0.455970542283897,0.195528955248577,0.731869204190759,0.121099317913916
"2024-10",2024,10,0.283086351711093,0.150396278143703,0.499735006986838,0.082928026796615
"2024-11",2024,11,0.156388399194869,0.0824716673722697,0.271973380326839,0.0345592203958864
"2024-12",2024,12,0.0173800643575314,0,0.127723570073921,0.0272159073434654
"2025-01",2025,1,0.0655551190438813,0,0.159798150108497,0.0318297631662226
"2025-02",2025,2,0.093381080812289,0.0306615359279215,0.198802978753342,0.0263237491244381
"2025-03",2025,3,0,0,0,0
"2025-04",2025,4,0.192560463383207,0,0.413485873714114,0.0901351912757009
"2025-05",2025,5,0.26314838789098,0.00803432282569491,0.489312857372282,0.115267305874008
"2025-06",2025,6,0.358172514606049,0,0.77311535294133,0.182789910914265
"2025-07",2025,7,0.287985579705115,0.0472819864742176,0.619836925002603,0.142385232993335
"2025-08",2025,8,0.29782825819488,0.0350171567627994,0.59682176499401,0.120958072192329
"2025-09",2025,9,0.332399306626421,0.105666858309298,0.53736272497073,0.0773647320196516
"2025-10",2025,10,0.320227751182392,0.177290617705604,0.546871522204565,0.0800210856090722
"2025-11",2025,11,0.135998761198,0.0698414608324736,0.280953600427428,0.0427423587254065
"2025-12",2025,12,0.118945858853673,0.0269080271561648,0.226981470022688,0.0358688407075594
