Hylak_id,Lake_name,Elevation_m,Volume_m3,Volume_Mm3,Method
84410,Unnamed_84410,830,61601795.7247424,61.6017957247424,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,830.25,62286509.8261344,62.2865098261344,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,830.5,62973742.1987784,62.9737421987784,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,830.75,63663483.6483943,63.6634836483943,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,831,64355725.0806791,64.3557250806791,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,831.25,65050457.4995074,65.0504574995074,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,831.5,65747672.005178,65.747672005178,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,831.75,66447359.7927036,66.4473597927036,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,832,67149512.1501423,67.1495121501423,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,832.25,67854120.4569706,67.8541204569706,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,832.5,68561176.1824956,68.5611761824956,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,832.75,69270670.8843055,69.2706708843055,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,833,69982596.2067576,69.9825962067576,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,833.25,70696943.8795018,70.6969438795018,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,833.5,71413705.7160395,71.4137057160395,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,833.75,72132873.6123162,72.1328736123162,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,834,72854439.5453467,72.8544395453467,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,834.25,73578395.5718727,73.5783955718727,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,834.5,74304733.8270509,74.3047338270509,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,834.75,75033446.523171,75.033446523171,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,835,75764525.9484035,75.7645259484036,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,835.25,76497964.4655755,76.4979644655755,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,835.5,77233754.510973,77.233754510973,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,835.75,77971888.5931718,77.9718885931718,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,836,78712359.2918926,78.7123592918926,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,836.25,79455159.2568824,79.4551592568824,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,836.5,80200281.2068194,80.2002812068194,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,836.75,80947717.9282431,80.9477179282431,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,837,81697462.274506,81.697462274506,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,837.25,82449507.1647488,82.4495071647488,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,837.5,83203845.5828971,83.2038455828971,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,837.75,83960470.5766798,83.9604705766798,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,838,84719375.2566674,84.7193752566674,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,838.25,85480552.7953313,85.4805527953313,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,838.5,86243996.4261222,86.2439964261222,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,838.75,87009699.442568,87.009699442568,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,839,87777655.1973895,87.7776551973895,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,839.25,88547857.1016353,88.5478571016353,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,839.5,89320298.6238336,89.3202986238336,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,839.75,90094973.2891609,90.0949732891609,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,840,90871874.6786284,90.8718746786285,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,840.25,91650996.4282839,91.6509964282839,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,840.5,92432332.2284295,92.4323322284295,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,840.75,93215875.8228556,93.2158758228556,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,841,94001621.008089,94.001621008089,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,841.25,94789561.6326563,94.7895616326563,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,841.5,95579691.5963615,95.5796915963615,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,841.75,96372004.8495775,96.3720048495775,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,842,97166495.3925511,97.1664953925511,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,842.25,97963157.2747218,97.9631572747218,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,842.5,98761984.594053,98.761984594053,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,842.75,99562971.496376,99.562971496376,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,843,100366112.174747,100.366112174747,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,843.25,101171400.868814,101.171400868814,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,843.5,101978831.864199,101.978831864199,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,843.75,102788399.49189,102.78839949189,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,844,103600098.12764,103.60009812764,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,844.25,104413922.191386,104.413922191386,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,844.5,105229866.146671,105.229866146671,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,844.75,106047924.500077,106.047924500077,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,845,106868091.800676,106.868091800676,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,845.25,107690362.639479,107.690362639479,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,845.5,108514731.648903,108.514731648903,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,845.75,109341193.502249,109.341193502249,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,846,110169742.913179,110.169742913179,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,846.25,111000374.635214,111.000374635214,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,846.5,111833083.461234,111.833083461234,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,846.75,112667864.222987,112.667864222987,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,847,113504711.790612,113.504711790612,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,847.25,114343621.072159,114.343621072159,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,847.5,115184587.013133,115.184587013133,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,847.75,116027604.596029,116.027604596029,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,848,116872668.839888,116.872668839888,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,848.25,117719774.799855,117.719774799855,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,848.5,118568917.566741,118.568917566741,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,848.75,119420092.266603,119.420092266603,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,849,120273294.060318,120.273294060318,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,849.25,121128518.143174,121.128518143174,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,849.5,121985759.744463,121.985759744463,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,849.75,122845014.127081,122.845014127081,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,850,123706276.587137,123.706276587137,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,850.25,124569542.453565,124.569542453565,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,850.5,125434807.087747,125.434807087747,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,850.75,126302065.883133,126.302065883133,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,851,127171314.264881,127.171314264882,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,851.25,128042547.68949,128.04254768949,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,851.5,128915761.644442,128.915761644442,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,851.75,129790951.647858,129.790951647858,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,852,130668113.248147,130.668113248147,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,852.25,131547242.023669,131.547242023669,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,852.5,132428333.582401,132.428333582401,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,852.75,133311383.561604,133.311383561604,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,853,134196387.627506,134.196387627506,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,853.25,135083341.474976,135.083341474976,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,853.5,135972240.827214,135.972240827214,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,853.75,136863081.43544,136.86308143544,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,854,137755859.078589,137.755859078589,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,854.25,138650569.563013,138.650569563013,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,854.5,139547208.722183,139.547208722183,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,854.75,140445772.4164,140.4457724164,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,855,141346256.532508,141.346256532508,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,855.25,142248656.983609,142.248656983609,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,855.5,143152969.70879,143.15296970879,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,855.75,144059190.672842,144.059190672841,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,856,144967315.865995,144.967315865995,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,856.25,145877341.303652,145.877341303652,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,856.5,146789263.026123,146.789263026123,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,856.75,147703077.09837,147.70307709837,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,857,148618779.609751,148.618779609751,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,857.25,149536366.673767,149.536366673767,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,857.5,150455834.427819,150.455834427819,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,857.75,151377179.032961,151.377179032961,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,858,152300396.673659,152.300396673659,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,858.25,153225483.557555,153.225483557555,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,858.5,154152435.915237,154.152435915237,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,858.75,155081250,155.08125,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,859,156011922.087628,156.011922087628,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,859.25,156944448.476163,156.944448476163,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,859.5,157878825.485689,157.878825485689,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,859.75,158815049.458111,158.815049458111,HydroLAKES_parabolic_estimate
84410,Unnamed_84410,860,159753116.756943,159.753116756943,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,830,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,830.25,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,830.5,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,830.75,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,831,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,831.25,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,831.5,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,831.75,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,832,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,832.25,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,832.5,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,832.75,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,833,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,833.25,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,833.5,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,833.75,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,834,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,834.25,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,834.5,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,834.75,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,835,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,835.25,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,835.5,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,835.75,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,836,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,836.25,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,836.5,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,836.75,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,837,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,837.25,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,837.5,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,837.75,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,838,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,838.25,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,838.5,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,838.75,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,839,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,839.25,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,839.5,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,839.75,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,840,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,840.25,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,840.5,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,840.75,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,841,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,841.25,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,841.5,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,841.75,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,842,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,842.25,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,842.5,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,842.75,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,843,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,843.25,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,843.5,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,843.75,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,844,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,844.25,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,844.5,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,844.75,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,845,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,845.25,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,845.5,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,845.75,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,846,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,846.25,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,846.5,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,846.75,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,847,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,847.25,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,847.5,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,847.75,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,848,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,848.25,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,848.5,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,848.75,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,849,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,849.25,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,849.5,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,849.75,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,850,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,850.25,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,850.5,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,850.75,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,851,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,851.25,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,851.5,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,851.75,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,852,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,852.25,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,852.5,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,852.75,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,853,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,853.25,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,853.5,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,853.75,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,854,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,854.25,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,854.5,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,854.75,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,855,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,855.25,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,855.5,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,855.75,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,856,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,856.25,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,856.5,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,856.75,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,857,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,857.25,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,857.5,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,857.75,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,858,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,858.25,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,858.5,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,858.75,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,859,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,859.25,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,859.5,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,859.75,0,0,HydroLAKES_parabolic_estimate
88971,Unnamed_88971,860,0,0,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,830,68373947.4608929,68.373947460893,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,830.25,69064357.6897131,69.0643576897131,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,830.5,69757076.2215727,69.7570762215727,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,830.75,70452095.3901319,70.4520953901319,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,831,71149407.604932,71.149407604932,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,831.25,71849005.3501517,71.8490053501517,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,831.5,72550881.1833918,72.5508811833918,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,831.75,73255027.7344877,73.2550277344877,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,832,73961437.7043485,73.9614377043485,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,832.25,74670103.8638215,74.6701038638215,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,832.5,75381019.0525828,75.3810190525828,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,832.75,76094176.1780518,76.0941761780518,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,833,76809568.2143299,76.80956821433,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,833.25,77527188.2011619,77.5271882011619,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,833.5,78247029.2429202,78.2470292429202,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,833.75,78969084.5076107,78.9690845076107,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,834,79693347.2259005,79.6933472259005,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,834.25,80419810.6901654,80.4198106901654,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,834.5,81148468.2535582,81.1484682535583,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,834.75,81879313.3290964,81.8793133290964,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,835,82612339.3887687,82.6123393887687,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,835.25,83347539.9626608,83.3475399626608,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,835.5,84084908.6380983,84.0849086380983,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,835.75,84824439.0588076,84.8244390588076,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,836,85566124.9240944,85.5661249240944,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,836.25,86309959.988038,86.309959988038,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,836.5,87055938.0587023,87.0559380587023,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,836.75,87804052.9973628,87.8040529973628,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,837,88554298.7177487,88.5542987177487,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,837.25,89306669.1853,89.3066691853,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,837.5,90061158.4164396,90.0611584164396,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,837.75,90817760.4778591,90.8177604778591,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,838,91576469.4858192,91.5764694858193,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,838.25,92337279.6054633,92.3372796054633,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,838.5,93100185.0501439,93.100185050144,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,838.75,93865180.0807631,93.8651800807631,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,839,94632259.0051243,94.6322590051243,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,839.25,95401416.177297,95.401416177297,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,839.5,96172645.9969939,96.172645996994,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,839.75,96945942.9089586,96.9459429089586,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,840,97721301.4023654,97.7213014023654,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,840.25,98498716.0102305,98.4987160102305,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,840.5,99278181.3088338,99.2781813088338,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,840.75,100059691.917151,100.059691917151,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,841,100843242.496296,100.843242496296,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,841.25,101628827.748974,101.628827748974,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,841.5,102416442.418946,102.416442418946,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,841.75,103206081.290497,103.206081290497,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,842,103997739.187925,103.997739187925,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,842.25,104791410.975022,104.791410975022,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,842.5,105587091.554584,105.587091554584,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,842.75,106384775.867915,106.384775867915,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,843,107184458.894343,107.184458894343,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,843.25,107986135.650752,107.986135650752,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,843.5,108789801.191108,108.789801191108,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,843.75,109595450.606011,109.595450606011,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,844,110403079.022234,110.403079022234,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,844.25,111212681.602292,111.212681602292,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,844.5,112024253.543998,112.024253543998,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,844.75,112837790.080042,112.837790080042,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,845,113653286.477567,113.653286477567,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,845.25,114470738.037759,114.470738037759,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,845.5,115290140.095438,115.290140095438,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,845.75,116111488.018663,116.111488018663,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,846,116934777.208331,116.934777208331,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,846.25,117760003.097802,117.760003097802,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,846.5,118587161.152508,118.587161152508,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,846.75,119416246.869587,119.416246869587,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,847,120247255.777513,120.247255777513,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,847.25,121080183.435731,121.080183435731,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,847.5,121915025.434306,121.915025434307,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,847.75,122751777.393571,122.751777393571,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,848,123590434.963779,123.590434963779,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,848.25,124430993.82477,124.43099382477,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,848.5,125273449.685631,125.273449685631,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,848.75,126117798.284374,126.117798284374,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,849,126964035.387605,126.964035387605,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,849.25,127812156.790211,127.812156790211,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,849.5,128662158.315045,128.662158315045,HydroLAKES_parabolic_estimate
84514,Unnamed_84514,849.75,129514035.812619,129.514035812619,HydroLAKES_parabolic_estimate
