"date","year","month","swei_basin_avg","swe_raw_mm","swe_smoothed_mm"
1996-09-01,1996,9,1.44155533798359,0.672610481281328,8.04905385501004
1996-10-01,1996,10,1.73189325620348,17.3580305916922,42.3473439419777
1996-11-01,1996,11,1.66255963293004,109.01139075296,106.365913735296
1996-12-01,1996,12,1.55878077953456,192.728319861238,190.03595186455
1997-01-01,1997,1,1.48595817690907,268.368144979453,266.746838887533
1997-02-01,1997,2,1.52917504444804,339.144051821907,336.194173833581
1997-03-01,1997,3,1.65231601570069,401.070324699383,391.496902519997
1997-04-01,1997,4,1.58302419470178,434.276331038702,366.875334989059
1997-05-01,1997,5,1.43394813004237,265.279349229091,258.980612408248
1997-06-01,1997,6,0.986991747221133,77.3861569569523,120.13147986722
1997-07-01,1997,7,0.0992657722745182,17.7289334156161,31.9093430948536
1997-08-01,1997,8,-0.343580315121597,0.612938911992506,6.14197610713286
1997-09-01,1997,9,0.573029627999836,0.084055993790017,4.66463818785142
1997-10-01,1997,10,-0.847543457079724,13.2969196577717,16.5949827845931
1997-11-01,1997,11,-0.702984259165656,36.4039727022176,52.3546345550614
1997-12-01,1997,12,-0.591185758079614,107.363011305195,112.427710291736
1998-01-01,1998,1,-0.460403146063323,193.516146867795,179.97636054094
1998-02-01,1998,2,-0.461401528357365,239.049923449829,229.154723827901
1998-03-01,1998,3,-0.59204316858981,254.898101166077,246.550521356619
1998-04-01,1998,4,-0.83334226873123,245.703539453951,209.36021430351
1998-05-01,1998,5,-0.894000986357951,127.479002290501,134.98890708662
1998-06-01,1998,6,-1.25187691088463,31.7841795154084,53.916335205486
1998-07-01,1998,7,-1.45323814476611,2.48582381054871,11.423611302324
1998-08-01,1998,8,-1.31248703034345,0.000830581014915218,0.84610590859065
1998-09-01,1998,9,0.0781514529393783,0.0516633342083235,2.4201334170132
1998-10-01,1998,10,0.0025044733781113,7.20790633581635,15.9960382663915
1998-11-01,1998,11,0.00103698278128821,40.7285451291498,54.5453363990624
1998-12-01,1998,12,0.316413830064087,115.699557732221,124.6297054721
1999-01-01,1999,1,0.564116371590165,217.461013554929,205.972752375909
1999-02-01,1999,2,0.6723248902154,284.757685840578,274.119779480031
1999-03-01,1999,3,0.506248894719719,320.140639044587,305.083385983804
1999-04-01,1999,4,0.481500983398647,310.351833066247,283.909873755255
1999-05-01,1999,5,0.495890724847095,221.237149154931,214.259275517667
1999-06-01,1999,6,0.490499655513538,111.188844331823,122.798020578765
1999-07-01,1999,7,0.868764094592744,35.9680682495423,50.3860942104407
1999-08-01,1999,8,0.646219955012963,4.00137004995705,13.664764668808
1999-09-01,1999,9,0.181541367784816,1.02485570692478,5.1539639382932
1999-10-01,1999,10,0.18682259107736,10.4356660579978,22.0473583479573
1999-11-01,1999,11,0.019375772377462,54.6815532789493,64.7687063480081
1999-12-01,1999,12,-0.0861859456633309,129.188899707077,124.894436937426
2000-01-01,2000,1,-0.386870516446742,190.812857826252,178.121769537802
2000-02-01,2000,2,-0.52620730048941,214.363551080078,217.29454400645
2000-03-01,2000,3,-0.656660316969896,246.707223113019,232.869615530908
2000-04-01,2000,4,-0.54727836499175,237.538072399627,219.564339471242
2000-05-01,2000,5,-0.433665271633183,174.447722901079,165.77546837535
2000-06-01,2000,6,-0.327932645915827,85.3406098253446,94.1644372199113
2000-07-01,2000,7,0.220433484786532,22.7049789333104,36.5114494871874
2000-08-01,2000,8,0.153833673596244,1.48875970290717,8.20499713359122
2000-09-01,2000,9,0.327170282479729,0.421252764556043,4.31781464451636
2000-10-01,2000,10,-0.590395333103509,11.0434314660859,18.7532788231259
