"Date","Year","Month","Basin_Mean","Basin_Median","Basin_Min","Basin_Max","Basin_SD","Valid_Pixels","Total_Pixels","Coverage_Pct","Date_formatted"
"1999-02",1999,2,-0.186,-0.205,-1.013,0.918,0.303,863,863,100,1999-02-01
"1999-03",1999,3,-0.135,-0.11,-0.977,0.84,0.317,863,863,100,1999-03-01
"1999-04",1999,4,-0.048,0.087,-0.964,0.872,0.339,863,863,100,1999-04-01
"1999-05",1999,5,-0.373,-0.355,-1.724,1.574,0.743,863,863,100,1999-05-01
"1999-06",1999,6,-0.395,-0.446,-1.357,1.301,0.63,863,863,100,1999-06-01
"1999-07",1999,7,-0.375,-0.256,-1.821,1.641,0.734,863,863,100,1999-07-01
"1999-08",1999,8,-0.575,-0.721,-1.827,1.658,0.747,863,863,100,1999-08-01
"1999-09",1999,9,-0.471,-0.571,-1.53,1.44,0.613,863,863,100,1999-09-01
"1999-10",1999,10,-0.023,0.015,-0.664,0.572,0.29,863,863,100,1999-10-01
"1999-11",1999,11,0.084,0.165,-0.8,0.776,0.396,863,863,100,1999-11-01
"1999-12",1999,12,0.196,0.304,-0.836,0.972,0.429,863,863,100,1999-12-01
"2000-01",2000,1,0.463,0.587,-1.036,1.425,0.622,863,863,100,2000-01-01
"2000-02",2000,2,0.755,1.038,-1.36,1.707,0.867,863,863,100,2000-02-01
"2000-03",2000,3,0.534,0.676,-0.91,1.37,0.619,863,863,100,2000-03-01
"2000-04",2000,4,0.58,0.745,-1.097,1.529,0.71,863,863,100,2000-04-01
"2000-05",2000,5,0.351,0.517,-0.927,1.156,0.543,863,863,100,2000-05-01
"2000-06",2000,6,0.265,0.327,-0.726,0.941,0.411,863,863,100,2000-06-01
"2000-07",2000,7,-0.041,-0.004,-1.508,1.508,0.499,863,863,100,2000-07-01
"2000-08",2000,8,-0.122,-0.051,-1.592,1.634,0.584,863,863,100,2000-08-01
"2000-09",2000,9,-0.12,-0.038,-1.449,1.457,0.564,863,863,100,2000-09-01
"2000-10",2000,10,-0.306,-0.339,-1.504,1.504,0.667,863,863,100,2000-10-01
"2000-11",2000,11,-0.11,-0.078,-0.999,1.05,0.413,863,863,100,2000-11-01
"2000-12",2000,12,0.113,0.11,-0.52,0.921,0.295,863,863,100,2000-12-01
"2001-01",2001,1,0.246,0.327,-0.621,0.926,0.33,863,863,100,2001-01-01
"2001-02",2001,2,0.506,0.73,-1.051,1.234,0.612,863,863,100,2001-02-01
"2001-03",2001,3,0.393,0.554,-0.9,0.925,0.451,863,863,100,2001-03-01
"2001-04",2001,4,0.356,0.507,-0.991,1.094,0.536,863,863,100,2001-04-01
"2001-05",2001,5,0.109,0.119,-0.648,0.831,0.276,863,863,100,2001-05-01
"2001-06",2001,6,-0.043,0.005,-1.153,0.841,0.387,863,863,100,2001-06-01
"2001-07",2001,7,-0.013,0.035,-0.856,0.794,0.389,863,863,100,2001-07-01
"2001-08",2001,8,-0.227,-0.202,-1.281,1.28,0.475,863,863,100,2001-08-01
"2001-09",2001,9,-0.196,-0.117,-1.513,1.421,0.539,863,863,100,2001-09-01
"2001-10",2001,10,-0.196,-0.1,-1.678,1.515,0.642,863,863,100,2001-10-01
"2001-11",2001,11,-0.507,-0.514,-1.905,1.454,0.747,863,863,100,2001-11-01
"2001-12",2001,12,-0.318,-0.271,-1.405,1.136,0.586,863,863,100,2001-12-01
"2002-01",2002,1,-0.159,-0.152,-1.326,0.914,0.528,863,863,100,2002-01-01
"2002-02",2002,2,-0.182,-0.192,-1.214,0.869,0.56,863,863,100,2002-02-01
"2002-03",2002,3,-0.293,-0.401,-1.093,0.904,0.548,863,863,100,2002-03-01
"2002-04",2002,4,-0.432,-0.655,-1.349,1.281,0.682,863,863,100,2002-04-01
"2002-05",2002,5,-0.585,-0.865,-1.639,1.623,0.89,863,863,100,2002-05-01
"2002-06",2002,6,-0.529,-0.873,-2.074,2.124,0.973,863,863,100,2002-06-01
"2002-07",2002,7,-0.306,-0.543,-1.513,1.581,0.722,863,863,100,2002-07-01
"2002-08",2002,8,0.097,0.135,-0.714,0.705,0.337,863,863,100,2002-08-01
"2002-09",2002,9,-0.326,-0.533,-1.157,1.147,0.599,863,863,100,2002-09-01
"2002-10",2002,10,0.367,0.416,-0.948,1.037,0.381,863,863,100,2002-10-01
"2002-11",2002,11,0.407,0.343,-1.303,1.417,0.522,863,863,100,2002-11-01
"2002-12",2002,12,0.813,0.942,-2.066,2.145,0.961,863,863,100,2002-12-01
"2003-01",2003,1,0.61,0.662,-1.82,1.968,0.753,863,863,100,2003-01-01
"2003-02",2003,2,0.813,1.089,-1.827,1.977,0.838,863,863,100,2003-02-01
"2003-03",2003,3,0.445,0.508,-1.389,1.514,0.508,863,863,100,2003-03-01
"2003-04",2003,4,0.285,0.277,-1.056,1.113,0.388,863,863,100,2003-04-01
"2003-05",2003,5,0.315,0.293,-1.361,1.516,0.535,863,863,100,2003-05-01
"2003-06",2003,6,0.385,0.471,-1.481,1.604,0.652,863,863,100,2003-06-01
"2003-07",2003,7,0.339,0.495,-1.419,1.527,0.619,863,863,100,2003-07-01
"2003-08",2003,8,0.189,0.344,-0.739,1.082,0.436,863,863,100,2003-08-01
"2003-09",2003,9,-0.015,0.073,-0.952,0.869,0.371,863,863,100,2003-09-01
"2003-10",2003,10,-0.239,-0.28,-0.948,0.871,0.377,863,863,100,2003-10-01
"2003-11",2003,11,0.061,0.058,-0.516,0.641,0.237,863,863,100,2003-11-01
"2003-12",2003,12,0.423,0.588,-1.124,1.268,0.595,863,863,100,2003-12-01
"2004-01",2004,1,0.395,0.467,-0.935,1.12,0.5,863,863,100,2004-01-01
"2004-02",2004,2,0.625,0.818,-1.262,1.453,0.689,863,863,100,2004-02-01
"2004-03",2004,3,0.412,0.522,-0.866,1.042,0.479,863,863,100,2004-03-01
"2004-04",2004,4,0.665,0.999,-1.182,1.27,0.737,863,863,100,2004-04-01
"2004-05",2004,5,0.518,0.723,-0.933,1.117,0.576,863,863,100,2004-05-01
"2004-06",2004,6,0.399,0.529,-0.979,0.977,0.448,863,863,100,2004-06-01
"2004-07",2004,7,0.187,0.233,-1.015,0.925,0.302,863,863,100,2004-07-01
"2004-08",2004,8,-0.136,-0.146,-0.913,0.85,0.344,863,863,100,2004-08-01
"2004-09",2004,9,-0.378,-0.492,-1.189,1.208,0.535,863,863,100,2004-09-01
"2004-10",2004,10,-0.357,-0.502,-1.23,1.209,0.558,863,863,100,2004-10-01
"2004-11",2004,11,-0.821,-1.123,-1.806,1.422,0.916,863,863,100,2004-11-01
"2004-12",2004,12,-0.841,-1.14,-1.834,1.369,0.943,863,863,100,2004-12-01
"2005-01",2005,1,-0.852,-1.191,-1.677,1.379,0.941,863,863,100,2005-01-01
"2005-02",2005,2,-0.766,-0.916,-1.705,1.228,0.794,863,863,100,2005-02-01
"2005-03",2005,3,-0.794,-1.033,-1.754,1.476,0.84,863,863,100,2005-03-01
"2005-04",2005,4,-0.606,-0.934,-1.548,1.379,0.77,863,863,100,2005-04-01
"2005-05",2005,5,-0.368,-0.614,-1.268,1.123,0.651,863,863,100,2005-05-01
"2005-06",2005,6,-0.35,-0.528,-1.398,1.263,0.592,863,863,100,2005-06-01
"2005-07",2005,7,-0.739,-1.099,-1.669,1.578,0.878,863,863,100,2005-07-01
"2005-08",2005,8,-0.865,-1.236,-2,1.489,1.019,863,863,100,2005-08-01
"2005-09",2005,9,-0.7,-0.894,-1.718,1.174,0.81,863,863,100,2005-09-01
"2005-10",2005,10,-0.775,-0.967,-1.833,1.287,0.863,863,863,100,2005-10-01
"2005-11",2005,11,-0.394,-0.42,-1.118,0.834,0.503,863,863,100,2005-11-01
"2005-12",2005,12,-0.148,-0.157,-0.821,0.819,0.356,863,863,100,2005-12-01
"2006-01",2006,1,-0.074,-0.133,-0.909,0.898,0.339,863,863,100,2006-01-01
"2006-02",2006,2,0.115,0.064,-0.793,0.841,0.302,863,863,100,2006-02-01
"2006-03",2006,3,0.188,0.233,-0.854,0.915,0.281,863,863,100,2006-03-01
"2006-04",2006,4,0.312,0.414,-0.89,1.01,0.444,863,863,100,2006-04-01
"2006-05",2006,5,0.369,0.53,-0.964,1.283,0.51,863,863,100,2006-05-01
"2006-06",2006,6,0.795,1.178,-1.919,2.142,1.009,863,863,100,2006-06-01
"2006-07",2006,7,0.408,0.515,-1.52,1.705,0.696,863,863,100,2006-07-01
"2006-08",2006,8,0.744,1,-2.029,2.233,1.031,863,863,100,2006-08-01
"2006-09",2006,9,0.903,1.3,-2.145,2.142,1.121,863,863,100,2006-09-01
"2006-10",2006,10,0.474,0.582,-2.106,2.115,0.928,863,863,100,2006-10-01
"2006-11",2006,11,-0.038,-0.116,-1.223,1.317,0.649,863,863,100,2006-11-01
"2006-12",2006,12,-0.276,-0.337,-1.167,1.049,0.571,863,863,100,2006-12-01
"2007-01",2007,1,-0.511,-0.433,-1.482,1.104,0.662,863,863,100,2007-01-01
"2007-02",2007,2,-0.561,-0.616,-1.427,1.05,0.671,863,863,100,2007-02-01
"2007-03",2007,3,-1.012,-1.253,-2.42,1.703,1.079,863,863,100,2007-03-01
"2007-04",2007,4,-1.141,-1.566,-2.395,1.905,1.185,863,863,100,2007-04-01
"2007-05",2007,5,-0.987,-1.209,-2.232,1.488,1.001,863,863,100,2007-05-01
"2007-06",2007,6,-1.239,-1.733,-2.578,2.014,1.317,863,863,100,2007-06-01
"2007-07",2007,7,-1.215,-1.766,-2.747,2.352,1.365,863,863,100,2007-07-01
"2007-08",2007,8,-1.338,-1.849,-3.086,2.408,1.495,863,863,100,2007-08-01
"2007-09",2007,9,-1.09,-1.62,-2.394,1.993,1.22,863,863,100,2007-09-01
"2007-10",2007,10,-1.148,-1.741,-2.419,2.254,1.274,863,863,100,2007-10-01
"2007-11",2007,11,-1.006,-1.441,-2.004,1.839,1.146,863,863,100,2007-11-01
"2007-12",2007,12,-0.751,-1.077,-1.612,1.504,0.916,863,863,100,2007-12-01
"2008-01",2008,1,-0.442,-0.623,-1.056,1.056,0.574,863,863,100,2008-01-01
"2008-02",2008,2,-0.364,-0.521,-1.101,1.087,0.536,863,863,100,2008-02-01
"2008-03",2008,3,-0.224,-0.232,-1.203,1.087,0.511,863,863,100,2008-03-01
"2008-04",2008,4,-0.093,-0.097,-0.862,0.801,0.413,863,863,100,2008-04-01
"2008-05",2008,5,0.035,0.098,-0.785,0.617,0.357,863,863,100,2008-05-01
"2008-06",2008,6,0.366,0.425,-1.102,1.215,0.55,863,863,100,2008-06-01
"2008-07",2008,7,0.455,0.621,-1.28,1.462,0.691,863,863,100,2008-07-01
"2008-08",2008,8,-0.135,-0.062,-0.977,0.853,0.4,863,863,100,2008-08-01
"2008-09",2008,9,0.336,0.358,-0.867,1.108,0.501,863,863,100,2008-09-01
"2008-10",2008,10,0.42,0.535,-1.012,1.237,0.573,863,863,100,2008-10-01
"2008-11",2008,11,-0.128,-0.044,-0.947,0.746,0.287,863,863,100,2008-11-01
"2008-12",2008,12,-0.124,-0.074,-0.788,0.604,0.262,863,863,100,2008-12-01
"2009-01",2009,1,-0.087,-0.018,-0.672,0.766,0.254,863,863,100,2009-01-01
"2009-02",2009,2,0.005,0.032,-0.679,0.459,0.224,863,863,100,2009-02-01
"2009-03",2009,3,-0.057,-0.034,-0.716,0.621,0.224,863,863,100,2009-03-01
"2009-04",2009,4,-0.185,-0.2,-0.801,0.678,0.278,863,863,100,2009-04-01
"2009-05",2009,5,-0.24,-0.321,-0.83,0.832,0.414,863,863,100,2009-05-01
"2009-06",2009,6,-0.006,-0.036,-0.572,0.745,0.258,863,863,100,2009-06-01
"2009-07",2009,7,0.012,0.044,-0.613,0.556,0.203,863,863,100,2009-07-01
"2009-08",2009,8,0.326,0.397,-0.787,0.97,0.392,863,863,100,2009-08-01
"2009-09",2009,9,0.274,0.255,-0.847,1.087,0.391,863,863,100,2009-09-01
"2009-10",2009,10,0.146,0.102,-0.694,0.788,0.302,863,863,100,2009-10-01
"2009-11",2009,11,-0.182,-0.129,-1.126,0.473,0.33,863,863,100,2009-11-01
"2009-12",2009,12,0.27,0.363,-0.959,1.137,0.401,863,863,100,2009-12-01
"2010-01",2010,1,0.383,0.539,-0.911,0.991,0.477,863,863,100,2010-01-01
"2010-02",2010,2,0.672,0.957,-1.404,1.43,0.781,863,863,100,2010-02-01
"2010-03",2010,3,0.721,1.08,-1.445,1.6,0.899,863,863,100,2010-03-01
"2010-04",2010,4,0.706,0.972,-1.258,1.571,0.723,863,863,100,2010-04-01
"2010-05",2010,5,0.605,0.771,-1.513,1.572,0.616,863,863,100,2010-05-01
"2010-06",2010,6,0.62,0.835,-1.683,1.76,0.677,863,863,100,2010-06-01
"2010-07",2010,7,1.05,1.464,-2.311,2.392,1.151,863,863,100,2010-07-01
"2010-08",2010,8,0.993,1.408,-1.783,1.916,1.023,863,863,100,2010-08-01
"2010-09",2010,9,0.099,0.019,-0.937,1.091,0.54,863,863,100,2010-09-01
"2010-10",2010,10,0.004,-0.145,-1.014,1.006,0.614,863,863,100,2010-10-01
"2010-11",2010,11,0.057,-0.137,-0.975,1.207,0.558,863,863,100,2010-11-01
"2010-12",2010,12,0.253,0.189,-0.979,1.146,0.559,863,863,100,2010-12-01
"2011-01",2011,1,-0.113,-0.072,-0.58,0.399,0.278,863,863,100,2011-01-01
"2011-02",2011,2,-0.386,-0.457,-0.989,0.765,0.466,863,863,100,2011-02-01
"2011-03",2011,3,-0.334,-0.382,-0.971,0.664,0.44,863,863,100,2011-03-01
"2011-04",2011,4,-0.276,-0.348,-0.955,0.627,0.424,863,863,100,2011-04-01
"2011-05",2011,5,-0.889,-1.124,-2.156,1.865,1.091,863,863,100,2011-05-01
"2011-06",2011,6,-0.813,-1.176,-1.884,1.9,1.056,863,863,100,2011-06-01
"2011-07",2011,7,-1.291,-1.744,-2.519,2.44,1.447,863,863,100,2011-07-01
"2011-08",2011,8,-0.995,-1.441,-2.011,1.783,1.071,863,863,100,2011-08-01
"2011-09",2011,9,-1.316,-1.761,-2.846,2.124,1.332,863,863,100,2011-09-01
"2011-10",2011,10,-0.793,-1.008,-1.942,1.549,0.849,863,863,100,2011-10-01
"2011-11",2011,11,-0.948,-1.212,-2.206,1.876,1.053,863,863,100,2011-11-01
"2011-12",2011,12,-0.912,-1.074,-2.326,1.612,1,863,863,100,2011-12-01
"2012-01",2012,1,-1.167,-1.421,-3.028,2.171,1.318,863,863,100,2012-01-01
"2012-02",2012,2,-0.918,-1.15,-2.323,1.745,1.04,863,863,100,2012-02-01
"2012-03",2012,3,-0.796,-0.987,-2.053,1.601,0.944,863,863,100,2012-03-01
"2012-04",2012,4,-0.872,-1.327,-1.736,1.703,1.019,863,863,100,2012-04-01
"2012-05",2012,5,-0.522,-0.772,-1.372,1.207,0.695,863,863,100,2012-05-01
"2012-06",2012,6,-0.67,-0.91,-1.837,1.726,0.817,863,863,100,2012-06-01
"2012-07",2012,7,-0.362,-0.422,-1.312,1.08,0.464,863,863,100,2012-07-01
"2012-08",2012,8,-0.129,-0.143,-0.708,0.499,0.281,863,863,100,2012-08-01
"2012-09",2012,9,0.443,0.716,-1.501,1.481,0.731,863,863,100,2012-09-01
"2012-10",2012,10,0.351,0.533,-0.929,1,0.494,863,863,100,2012-10-01
"2012-11",2012,11,0.597,0.795,-1.063,1.49,0.685,863,863,100,2012-11-01
"2012-12",2012,12,0.772,0.888,-1.227,1.959,0.87,863,863,100,2012-12-01
"2013-01",2013,1,1.034,1.181,-1.707,2.519,1.164,863,863,100,2013-01-01
"2013-02",2013,2,0.794,0.998,-1.667,1.988,1.007,863,863,100,2013-02-01
"2013-03",2013,3,0.718,1,-1.468,1.918,0.894,863,863,100,2013-03-01
"2013-04",2013,4,0.369,0.516,-0.953,1.416,0.685,863,863,100,2013-04-01
"2013-05",2013,5,-0.046,0.048,-1.112,1.008,0.437,863,863,100,2013-05-01
"2013-06",2013,6,-0.379,-0.412,-1.408,1.278,0.592,863,863,100,2013-06-01
"2013-07",2013,7,-0.075,-0.053,-0.77,0.634,0.276,863,863,100,2013-07-01
"2013-08",2013,8,-0.19,-0.19,-1.103,0.508,0.257,863,863,100,2013-08-01
"2013-09",2013,9,-0.058,-0.035,-0.733,0.4,0.196,863,863,100,2013-09-01
"2013-10",2013,10,0.338,0.443,-0.886,1.006,0.454,863,863,100,2013-10-01
"2013-11",2013,11,0.596,0.805,-1.171,1.57,0.735,863,863,100,2013-11-01
"2013-12",2013,12,0.102,0.113,-1.028,1.035,0.45,863,863,100,2013-12-01
"2014-01",2014,1,0.144,0.147,-1.128,1.122,0.506,863,863,100,2014-01-01
"2014-02",2014,2,0.306,0.326,-0.809,1.114,0.52,863,863,100,2014-02-01
"2014-03",2014,3,0.124,0.183,-0.615,0.716,0.326,863,863,100,2014-03-01
"2014-04",2014,4,-0.11,-0.05,-1.118,1.097,0.503,863,863,100,2014-04-01
"2014-05",2014,5,-0.187,-0.15,-0.901,0.824,0.366,863,863,100,2014-05-01
"2014-06",2014,6,0.137,0.145,-1.129,1.149,0.44,863,863,100,2014-06-01
"2014-07",2014,7,0.314,0.405,-1.399,1.409,0.662,863,863,100,2014-07-01
"2014-08",2014,8,0.694,1.021,-1.947,1.985,1.051,863,863,100,2014-08-01
"2014-09",2014,9,0.916,1.366,-2.232,2.325,1.242,863,863,100,2014-09-01
"2014-10",2014,10,0.23,0.264,-0.678,1.107,0.418,863,863,100,2014-10-01
"2014-11",2014,11,-0.101,-0.098,-0.521,0.465,0.171,863,863,100,2014-11-01
"2014-12",2014,12,0.105,0.147,-0.371,0.533,0.184,863,863,100,2014-12-01
"2015-01",2015,1,-0.356,-0.507,-0.887,0.804,0.43,863,863,100,2015-01-01
"2015-02",2015,2,-0.551,-0.768,-1.342,1.297,0.745,863,863,100,2015-02-01
"2015-03",2015,3,-0.877,-1.268,-1.952,1.788,1.061,863,863,100,2015-03-01
"2015-04",2015,4,-0.977,-1.475,-2.161,1.939,1.131,863,863,100,2015-04-01
"2015-05",2015,5,-0.922,-1.35,-1.993,1.991,1.141,863,863,100,2015-05-01
"2015-06",2015,6,-0.711,-1.058,-1.629,1.717,0.95,863,863,100,2015-06-01
"2015-07",2015,7,-0.532,-0.818,-1.312,1.12,0.665,863,863,100,2015-07-01
"2015-08",2015,8,-0.561,-0.814,-1.472,1.236,0.734,863,863,100,2015-08-01
"2015-09",2015,9,-0.506,-0.712,-1.452,1.248,0.708,863,863,100,2015-09-01
"2015-10",2015,10,-0.26,-0.31,-1.052,0.876,0.405,863,863,100,2015-10-01
"2015-11",2015,11,0.249,0.257,-1.071,1.062,0.502,863,863,100,2015-11-01
"2015-12",2015,12,0.209,0.23,-0.931,0.933,0.376,863,863,100,2015-12-01
"2016-01",2016,1,0.5,0.672,-1.368,1.363,0.653,863,863,100,2016-01-01
"2016-02",2016,2,0.327,0.464,-0.965,0.968,0.444,863,863,100,2016-02-01
"2016-03",2016,3,0.28,0.304,-0.738,0.876,0.343,863,863,100,2016-03-01
"2016-04",2016,4,0.189,0.186,-0.392,0.787,0.282,863,863,100,2016-04-01
"2016-05",2016,5,0.388,0.513,-0.832,1.071,0.462,863,863,100,2016-05-01
"2016-06",2016,6,0.028,0.045,-0.993,0.914,0.49,863,863,100,2016-06-01
"2016-07",2016,7,-0.344,-0.428,-1.406,1.331,0.669,863,863,100,2016-07-01
"2016-08",2016,8,-0.655,-0.997,-1.936,1.491,0.825,863,863,100,2016-08-01
"2016-09",2016,9,-0.813,-1.249,-2.167,1.703,0.988,863,863,100,2016-09-01
"2016-10",2016,10,-0.648,-1.009,-2.066,1.839,1.06,863,863,100,2016-10-01
"2016-11",2016,11,-0.724,-1.142,-1.766,1.656,0.92,863,863,100,2016-11-01
"2016-12",2016,12,-0.559,-0.773,-1.505,1.218,0.693,863,863,100,2016-12-01
"2017-01",2017,1,-0.531,-0.685,-1.454,1.028,0.633,863,863,100,2017-01-01
"2017-02",2017,2,-0.281,-0.358,-1.07,0.641,0.448,863,863,100,2017-02-01
"2017-03",2017,3,-0.379,-0.488,-1.122,0.633,0.445,863,863,100,2017-03-01
"2017-04",2017,4,-0.455,-0.618,-1.368,0.921,0.62,863,863,100,2017-04-01
"2017-05",2017,5,-0.565,-0.781,-1.589,1.252,0.738,863,863,100,2017-05-01
"2017-06",2017,6,-0.355,-0.565,-1.244,1.064,0.6,863,863,100,2017-06-01
"2017-07",2017,7,-0.033,-0.095,-0.834,0.984,0.436,863,863,100,2017-07-01
"2017-08",2017,8,0.207,0.154,-1.193,1.356,0.541,863,863,100,2017-08-01
"2017-09",2017,9,-0.082,-0.074,-0.81,0.921,0.425,863,863,100,2017-09-01
"2017-10",2017,10,-0.506,-0.607,-1.633,1.148,0.67,863,863,100,2017-10-01
"2017-11",2017,11,-0.691,-0.947,-1.828,1.577,0.877,863,863,100,2017-11-01
"2017-12",2017,12,-0.106,-0.144,-0.835,0.639,0.305,863,863,100,2017-12-01
"2018-01",2018,1,0.026,0.035,-0.656,0.69,0.266,863,863,100,2018-01-01
"2018-02",2018,2,-0.344,-0.528,-1.137,1.144,0.656,863,863,100,2018-02-01
"2018-03",2018,3,-0.48,-0.839,-1.591,1.588,0.921,863,863,100,2018-03-01
"2018-04",2018,4,-0.32,-0.554,-1.43,1.46,0.782,863,863,100,2018-04-01
"2018-05",2018,5,0.002,-0.016,-0.874,1.039,0.401,863,863,100,2018-05-01
"2018-06",2018,6,-0.018,-0.096,-0.878,1.177,0.419,863,863,100,2018-06-01
"2018-07",2018,7,0.149,0.09,-1.252,1.51,0.425,863,863,100,2018-07-01
"2018-08",2018,8,0.682,0.935,-1.679,2.034,0.803,863,863,100,2018-08-01
"2018-09",2018,9,0.582,0.654,-1.751,2.185,0.828,863,863,100,2018-09-01
"2018-10",2018,10,1.023,1.277,-2.271,2.784,1.281,863,863,100,2018-10-01
"2018-11",2018,11,0.649,0.714,-1.772,2.037,0.822,863,863,100,2018-11-01
"2018-12",2018,12,0.277,0.208,-1.356,1.524,0.532,863,863,100,2018-12-01
"2019-01",2019,1,0.194,0.223,-0.821,0.906,0.407,863,863,100,2019-01-01
"2019-02",2019,2,0.354,0.353,-1.181,1.331,0.544,863,863,100,2019-02-01
"2019-03",2019,3,0.611,0.688,-1.688,1.736,0.748,863,863,100,2019-03-01
"2019-04",2019,4,0.585,0.736,-1.326,1.515,0.658,863,863,100,2019-04-01
"2019-05",2019,5,0.523,0.641,-1.415,1.683,0.652,863,863,100,2019-05-01
"2019-06",2019,6,0.385,0.482,-1.199,1.493,0.619,863,863,100,2019-06-01
"2019-07",2019,7,-0.224,-0.185,-1.38,0.991,0.509,863,863,100,2019-07-01
"2019-08",2019,8,-0.185,-0.25,-1.207,1.107,0.483,863,863,100,2019-08-01
"2019-09",2019,9,-0.212,-0.215,-1.359,1.165,0.512,863,863,100,2019-09-01
"2019-10",2019,10,-0.217,-0.383,-1.569,1.472,0.633,863,863,100,2019-10-01
"2019-11",2019,11,-0.291,-0.476,-1.749,1.612,0.757,863,863,100,2019-11-01
"2019-12",2019,12,-0.187,-0.27,-1.363,1.128,0.596,863,863,100,2019-12-01
"2020-01",2020,1,-0.758,-1.096,-1.784,1.626,0.972,863,863,100,2020-01-01
"2020-02",2020,2,-0.775,-1.065,-1.781,1.514,0.912,863,863,100,2020-02-01
"2020-03",2020,3,-0.755,-1.092,-1.733,1.695,0.903,863,863,100,2020-03-01
"2020-04",2020,4,-0.444,-0.601,-1.294,1.256,0.564,863,863,100,2020-04-01
"2020-05",2020,5,-0.259,-0.298,-1.1,0.973,0.326,863,863,100,2020-05-01
"2020-06",2020,6,-0.434,-0.601,-1.325,1.256,0.537,863,863,100,2020-06-01
"2020-07",2020,7,-0.615,-0.843,-1.721,1.599,0.843,863,863,100,2020-07-01
"2020-08",2020,8,-0.822,-1.185,-2.28,2.559,1.2,863,863,100,2020-08-01
"2020-09",2020,9,-0.768,-1.135,-2.099,2.301,1.095,863,863,100,2020-09-01
"2020-10",2020,10,-0.967,-1.448,-2.561,2.423,1.295,863,863,100,2020-10-01
"2020-11",2020,11,-1.095,-1.496,-2.695,2.614,1.303,863,863,100,2020-11-01
"2020-12",2020,12,-0.96,-1.323,-2.145,2.088,1.12,863,863,100,2020-12-01
"2021-01",2021,1,-0.755,-1.045,-1.796,1.915,0.864,863,863,100,2021-01-01
"2021-02",2021,2,-0.796,-1.079,-1.675,1.772,0.857,863,863,100,2021-02-01
"2021-03",2021,3,-0.815,-0.995,-2.186,2.306,0.854,863,863,100,2021-03-01
"2021-04",2021,4,-0.699,-0.846,-1.998,2.109,0.722,863,863,100,2021-04-01
"2021-05",2021,5,-0.852,-1.158,-1.828,1.621,0.841,863,863,100,2021-05-01
"2021-06",2021,6,-0.436,-0.371,-1.434,1.328,0.496,863,863,100,2021-06-01
"2021-07",2021,7,-0.243,-0.193,-1.275,0.849,0.452,863,863,100,2021-07-01
"2021-08",2021,8,-0.094,-0.077,-1.141,0.926,0.448,863,863,100,2021-08-01
"2021-09",2021,9,-0.523,-0.456,-1.949,1.799,0.698,863,863,100,2021-09-01
"2021-10",2021,10,-0.171,-0.126,-1.355,1.198,0.414,863,863,100,2021-10-01
"2021-11",2021,11,-0.411,-0.347,-1.913,1.703,0.594,863,863,100,2021-11-01
"2021-12",2021,12,-0.129,-0.093,-0.9,0.937,0.257,863,863,100,2021-12-01
"2022-01",2022,1,-0.166,-0.13,-0.857,0.996,0.239,863,863,100,2022-01-01
"2022-02",2022,2,-0.157,-0.123,-0.803,1.085,0.222,863,863,100,2022-02-01
"2022-03",2022,3,-0.066,-0.022,-0.764,1.019,0.256,863,863,100,2022-03-01
"2022-04",2022,4,-0.156,-0.135,-0.83,1.031,0.231,863,863,100,2022-04-01
"2022-05",2022,5,-0.538,-0.651,-1.232,1.062,0.502,863,863,100,2022-05-01
"2022-06",2022,6,-0.853,-1.07,-1.798,1.582,0.799,863,863,100,2022-06-01
"2022-07",2022,7,-0.827,-1.133,-1.851,1.401,0.791,863,863,100,2022-07-01
"2022-08",2022,8,-0.62,-0.834,-1.522,0.998,0.596,863,863,100,2022-08-01
"2022-09",2022,9,0.13,0.16,-0.787,1.08,0.397,863,863,100,2022-09-01
"2022-10",2022,10,0.765,1.064,-1.976,2.337,1.146,863,863,100,2022-10-01
"2022-11",2022,11,1.207,1.77,-2.641,2.896,1.594,863,863,100,2022-11-01
"2022-12",2022,12,1.667,2.472,-3.285,3.484,2.066,863,863,100,2022-12-01
"2023-01",2023,1,2.056,3.085,-3.751,3.844,2.475,863,863,100,2023-01-01
"2023-02",2023,2,1.776,2.656,-3.168,3.219,2.14,863,863,100,2023-02-01
"2023-03",2023,3,2.149,3.161,-3.829,3.842,2.587,863,863,100,2023-03-01
"2023-04",2023,4,2.251,3.339,-3.844,3.873,2.648,863,863,100,2023-04-01
"2023-05",2023,5,2.633,3.916,-4.389,4.481,3.027,863,863,100,2023-05-01
"2023-06",2023,6,2.948,4.446,-4.833,4.94,3.407,863,863,100,2023-06-01
"2023-07",2023,7,2.741,4.102,-4.703,4.631,3.087,863,863,100,2023-07-01
"2023-08",2023,8,2.817,4.261,-4.744,4.801,3.183,863,863,100,2023-08-01
"2023-09",2023,9,2.98,4.511,-4.844,4.88,3.407,863,863,100,2023-09-01
"2023-10",2023,10,3.184,4.848,-4.98,4.973,3.603,863,863,100,2023-10-01
"2023-11",2023,11,3.095,4.694,-4.825,4.835,3.508,863,863,100,2023-11-01
"2023-12",2023,12,2.886,4.354,-4.631,4.619,3.319,863,863,100,2023-12-01
"2024-01",2024,1,2.782,4.199,-4.471,4.463,3.186,863,863,100,2024-01-01
"2024-02",2024,2,2.746,4.149,-4.43,4.415,3.149,863,863,100,2024-02-01
