"Date","SPEI_01","SPEI_02","SPEI_03","SPEI_04","SPEI_05","SPEI_06","SPEI_07","SPEI_08","SPEI_09","SPEI_10","SPEI_11","SPEI_12","SPEI_24"
1967-11-01,-0.930041040093895,0.458178385683366,1.03488762490266,0.518514315717956,0.285268679276271,-0.147843888132475,-0.0512150508798468,-0.296897313836092,-0.371537889096785,0.0707701979546154,0.301954297443965,0.408939008263414,1.48885470375133
1967-12-01,0.53341149599992,-0.294754878093204,0.62677384303408,1.10540451000597,0.645840325443126,0.42885735373397,0.0183330576517253,0.151887873422472,-0.105868671554719,-0.161271395420583,0.259757583093034,0.486572310836148,1.64194608812635
1968-01-01,1.48631872570069,1.59336851101886,0.633748603337672,1.348213900583,2.06243311699523,1.38361823566101,1.06140490851891,0.527836865371135,0.729874848590326,0.468314042404589,0.396720972947817,0.779183977046881,1.84343057277163
1968-02-01,-0.35104074532787,1.01792554120237,1.2031984204127,0.404968515638804,1.02121969149899,1.50489358205667,1.04312897743157,0.91576691017988,0.426107527685705,0.575133214093535,0.339804255291781,0.277638969303161,1.69553802825251
1968-03-01,0.759490096436927,0.150535028708815,1.12278760745951,1.31991199583525,0.61906505580955,1.16956855528023,1.5110853987817,1.12115976328511,1.00448008734793,0.506890135230205,0.675732197609056,0.447626337507509,1.48557386988037
1968-04-01,1.22987102458265,1.23140002581643,0.707072729612914,1.40271131746047,1.58545775463348,0.847223710901126,1.33876250677643,1.6613474839428,1.33921351885156,1.07150527047392,0.652562324564807,0.771008873192714,1.62117401806588
1968-05-01,0.226784969514494,0.881674738643656,0.972341393364199,0.569544862005743,1.39399778663365,1.62190679082946,0.758007938814181,1.34858627839274,1.62842675313733,1.32006935998105,1.11758832699297,0.755311332667596,1.51527638315036
1968-06-01,-0.043960748594174,0.119701373644503,0.60273428120719,0.688363729189714,0.461600640149043,1.11208138425706,1.3074700736018,0.703740162850062,1.22579517735136,1.45949447029888,1.22782535287847,1.0947901583772,1.51210043511653
1968-07-01,0.212094335186418,0.111476047059931,0.144386292703994,0.532606633680378,0.603888996935111,0.474630827314126,1.03545140847196,1.16874992270024,0.717658941491108,1.1147908322033,1.38152767591763,1.11099220087252,1.58510705233808
1968-08-01,0.529650088825707,0.391059159738976,0.278117353144371,0.313414737258441,0.563869309990333,0.691091281014346,0.582593970790433,1.10092532751994,1.18352816908681,0.812491406625803,1.12657558418873,1.39972528120747,1.39686446009049
1968-09-01,0.529414709031872,0.668584071346052,0.634969398602288,0.493302024518153,0.552123161210041,0.771238248819539,0.857585145350765,0.802432386701011,1.17116588778619,1.32954071603659,0.935215043569938,1.28457726282998,1.45971129012798
1968-10-01,1.96977909034247,1.91984535998313,2.08816538736645,1.69154685363914,1.34485011886282,1.44967149188211,1.6991076934386,1.65901815880465,1.47146206372107,1.69159538953704,1.74470411484122,1.36770780272449,1.46625449597621
1968-11-01,0.0221076686712302,1.36816053399804,1.53671598251275,1.47842130476945,1.37862332964854,1.10742163038997,1.18755347664098,1.41472040042021,1.49026146715201,1.35442846916197,1.62637902230763,1.67527196214651,1.49537950161358
1968-12-01,-0.35686740903532,-0.24308290093005,0.853162990994664,1.00034907563701,1.09286895970325,0.993282709293711,0.916760819810225,0.982831522187502,1.12883491696092,1.2545892114657,1.16848690881006,1.4714879433316,1.31120867307797
1969-01-01,-1.28685348630226,-1.24036649273001,-0.901275459463174,0.128046674878431,0.243544147634329,0.388637896712592,0.42699062133002,0.345591476682377,0.45843954067678,0.673534820626564,0.803607651069283,0.712642168412224,0.868195325799425
1969-02-01,-0.879914457303514,-1.49920419889203,-1.37830803978531,-1.08021730962599,-0.152404483491773,-0.0145818499788115,0.127160937746846,0.211711618462205,0.153408797883118,0.215296828600276,0.411361066414474,0.53767766167722,0.505686777019004
1969-03-01,-1.09339988875382,-1.36069838194094,-1.68674524814285,-1.62749210593552,-1.31465724624214,-0.382047032871702,-0.210697228855028,-0.0626944087193275,0.00808403341314742,-0.025414502852841,0.00689395517212075,0.19031310985359,0.407112657931597
1969-04-01,1.78134579928404,0.433219607969349,-0.308616287172822,-0.947150802559141,-1.11063288030409,-0.87969876058894,-0.00554478697457556,0.144609198448567,0.256194381305544,0.269999723167432,0.21396682014569,0.249241834879658,0.704711159465691
1969-05-01,-1.15477881073431,0.276804969190365,-0.375804985736365,-0.786436149878138,-1.2662534273568,-1.31781128295559,-1.0540608835219,-0.305941742974429,-0.135841078167107,-0.00850867695282466,0.0445335235926045,0.0010553772029231,0.515222138431362
1969-06-01,-0.534419971766864,-1.16365366137938,-0.188311550470093,-0.582222072511125,-0.922004174574844,-1.31472647330372,-1.35876779433239,-1.16954234200366,-0.440879099160787,-0.233619454814312,-0.137085940342784,-0.0735501483852982,0.680981993261397
1969-07-01,-1.53529008037757,-1.31517892304388,-1.63807227221136,-1.01481211473643,-1.15900321244338,-1.42717059967337,-1.66262008148041,-1.64064681347276,-1.48484374832325,-0.748881324153812,-0.619911638102919,-0.44078493899946,0.460715121288183
1969-08-01,1.47653632205229,0.0779000718665063,-0.15336757539116,-0.550779216508586,-0.0930781412946506,-0.360933063425818,-0.604519948015995,-1.0036298631383,-1.05685141817552,-0.99282727657868,-0.273774510270966,-0.179082171062104,0.882927837158174
1969-09-01,1.52694443263641,3.27091203968367,0.944509975428882,0.545393080465237,0.14436654847229,0.558213913736114,0.231927599004806,0.0263196790821422,-0.406970935789835,-0.599019882615977,-0.521859237170147,0.13601432324149,0.966098211757077
1969-10-01,-1.05553750840389,0.29566507571414,1.12354137559256,0.267366789706591,0.0185694210813688,-0.379908751203622,0.0709718548515002,-0.168822267942928,-0.394854583621755,-0.774434278759889,-0.868858149659687,-0.778430668785831,0.365382819820887
1969-11-01,0.940812880077173,-0.0339932079062679,0.849840185923625,1.40852103396821,0.61726846466452,0.3602421351839,0.0719082769245291,0.407909130104834,0.221723212683625,0.0148147227252889,-0.358830103117106,-0.472407718986091,0.726062610583441
1969-12-01,-0.235883251641043,0.451673404410955,-0.223871253427083,0.43136732239159,1.0829382337206,0.392821934146498,0.240617705902308,-0.0334254811142417,0.284739645939318,0.0805310815137239,-0.0878698890129391,-0.473363016655224,0.619776496233224
1970-01-01,-0.694609020700076,-0.756614103172623,-0.023065737901951,-0.548190141200202,0.0521437145181088,0.60810510525303,0.10811578115744,-0.0494414909752888,-0.315422070186367,0.0111642361012378,-0.199064942073097,-0.361340291035279,0.099926023399323
1970-02-01,-1.42468287839061,-1.33741847620999,-1.20602242294199,-0.484517104747465,-0.802781687983354,-0.293790011848981,0.187547483426301,-0.214100213074336,-0.310958203835953,-0.574735374750431,-0.287668185928443,-0.468507611195131,-0.0351461605950139
1970-03-01,-0.0353783964736395,-1.06400399871265,-1.13810410174052,-1.1356044723666,-0.499036078308617,-0.822437107949361,-0.275929063512543,0.182573310555137,-0.198735277486394,-0.29602868879578,-0.566090025236425,-0.292139857681479,-0.112220374575792
1970-04-01,0.333726683801709,0.123346645259036,-0.872216402231272,-0.985704182000081,-1.0816472788423,-0.423557522650099,-0.760665620366542,-0.236426320744781,0.226585333220969,-0.140647920332786,-0.271662823049029,-0.49049327177929,-0.195072709464787
1970-05-01,1.3119346448394,1.1602177378774,0.809103727424687,-0.0524728427525511,-0.437225996988626,-0.569554909848847,-0.0541092800846309,-0.428369872126166,0.091422603595602,0.519276906148365,0.0945496755416476,-0.0638014993271439,-0.0516756508384416
1970-06-01,-1.86370022572577,-0.686332206423989,-0.50875447427977,-0.432846257608516,-0.981481971767707,-1.11485385611169,-1.15091879960829,-0.603211213908369,-0.937754295434432,-0.393729930556325,-0.0107733086978678,-0.367265626019298,-0.350935980902024
1970-07-01,0.189090400568848,-1.12875408700331,-0.43891092264582,-0.348494317515506,-0.305398468268678,-0.831580452754745,-0.954421800251955,-0.997198093134856,-0.57342198979171,-0.786473796553144,-0.372284563936908,0.015786508977108,-0.362979745776507
1970-08-01,-0.483416416734929,-0.270371365866454,-1.05637060634046,-0.560394141703546,-0.50026202912275,-0.478538556206204,-0.86993454440435,-1.03439413549967,-1.04313241687629,-0.67095706632932,-0.836878862278509,-0.471786879065662,-0.536472890723374
1970-09-01,-0.208083350238712,-0.504728342484226,-0.33150699450584,-1.07121467218091,-0.682586195655244,-0.58473859270008,-0.527260151240944,-0.937322790151903,-1.00395595010432,-1.11221447175838,-0.702227873038754,-0.929453897862855,-0.650009186387674
1970-10-01,-1.14456772128885,-0.99200901106881,-1.02950434209013,-0.944143333934718,-1.45096441883265,-1.1080288919476,-1.06289203314835,-0.989946838802512,-1.3165192964964,-1.36531798490905,-1.34378227673902,-0.969334766023634,-1.12651846935829
1970-11-01,-0.875395408380234,-1.34113067688608,-1.25150132556977,-1.26353419554058,-1.08302659555047,-1.52370703445479,-1.20956289408502,-1.14975877695736,-1.17640576830502,-1.4699752837984,-1.52739272084672,-1.45665433633207,-1.26227424424239
1970-12-01,-0.540514101388385,-0.963655422706052,-1.34391646169934,-1.24198971481587,-1.30103788772202,-1.15474257797377,-1.55235336546989,-1.35074485029007,-1.27767273977779,-1.25065472173134,-1.58070774078714,-1.6415648990203,-1.32058605933164
1971-01-01,1.42429568315452,0.70532426344894,0.0192980082959312,-0.558146506431363,-0.603775374414023,-0.714399412051317,-0.607657946256579,-1.01328170788889,-0.847287373778766,-0.823192770062152,-0.812731966761947,-1.06879050558523,-0.907553417287995
1971-02-01,-0.16289743120295,1.05450200592353,0.444765580244648,-0.0760583315325741,-0.510458448541435,-0.585486040308838,-0.686065497115907,-0.653113082689198,-0.996681703091254,-0.820315824699305,-0.795885612052247,-0.789012524456047,-0.871168564336756
1971-03-01,0.404373644482608,0.0729371307295392,1.02702213609888,0.545459819486969,0.036615262133349,-0.42541049442774,-0.499897688500935,-0.579764171815091,-0.549589485956304,-0.888113861759155,-0.737551032201904,-0.712547425364358,-0.70361715201392
1971-04-01,-0.0387496406634277,0.201538464681283,-0.0216942893599784,0.911461471359913,0.540688874799928,0.00609450524656392,-0.446403965875391,-0.512459377274725,-0.643059846964252,-0.489804179171401,-0.88511815371632,-0.690016892250031,-0.802896810620038
1971-05-01,-1.44453245926325,-1.21534363229793,-0.683377877770161,-0.70926040460772,0.306232265915854,-0.0455247612043142,-0.377893465063502,-0.773880835971785,-0.790817618149761,-0.875046759410351,-0.750900461641164,-1.16818024699901,-0.87241050709463
1971-06-01,1.13375936742695,0.121786771620617,0.0484630088854007,0.128851897477868,0.0228522095611543,0.727005726408223,0.390729205369507,0.02989005517248,-0.384777456234233,-0.38415780038672,-0.569305950680482,-0.504355385029953,-0.628117557652816
1971-07-01,-0.0680898089259045,0.641336589558093,-0.0365064693197223,-0.0809309434363401,0.0222235737782188,-0.067478016730224,0.587487579787041,0.277498185629433,-0.0370151570010429,-0.36358285107354,-0.433989756537523,-0.51862161737999,-0.422596952412818
1971-08-01,0.771928550362517,0.375572607743963,0.79181220584739,0.303370935630879,0.237221966294771,0.29778449768899,0.261143323397957,0.797607239987434,0.511321693077743,0.210701052066483,-0.111729597501389,-0.197497949994848,-0.548275234463723
1971-09-01,0.387041174406943,0.757934747760381,0.544658439783113,0.921824618534587,0.475771339292031,0.370848479477748,0.41587106565886,0.430831372044117,0.851625424690239,0.671721473415021,0.325644358478272,-0.0105332568825611,-0.738753911135313
1971-10-01,-0.477566219656113,-0.104004329567348,0.307253816310443,0.233784748673105,0.632179838172524,0.213164552033427,0.1747281880884,0.289978667922023,0.248739720000359,0.756870832824764,0.485791905182228,0.184423924648876,-0.579635794108226
1971-11-01,0.837619776368123,0.3142868790006,0.454725255522922,0.750981351127143,0.538848865374475,0.850507348761026,0.497628249982849,0.444444226768554,0.577884075565117,0.538870679572997,0.908156017232895,0.653625727893805,-0.600371355765896
1971-12-01,-0.353126302565556,0.308487777295355,-0.0219226704715184,0.0622068662950045,0.407654163309857,0.278275010898617,0.68346352754959,0.347246336042613,0.277834011898745,0.350594869842807,0.370819929074907,0.820515972907972,-0.640802284659398
1972-01-01,0.297900408177124,-0.115405847223711,0.389830980848807,0.118084915463492,0.177159421220565,0.426850916150199,0.364817906101276,0.636973098023174,0.397742092847228,0.369150747828065,0.438137246611856,0.414632003582169,-0.508850125361466
1972-02-01,1.91712626575065,1.29846130218068,0.792140031213726,1.06125383434291,0.704224876883399,0.810780276485743,0.993115102012285,0.91777464885684,1.09625597915204,0.862469230768494,0.842129646819244,0.89111758235744,-0.032106952891123
1972-03-01,1.38256658059153,2.34363900855717,1.63027907201669,1.21961262807064,1.37176354693062,1.04261658618504,1.13917645797076,1.23268230640965,1.13143453963327,1.27586979608262,1.06961751773262,1.04792438047415,0.168755355704811
1972-04-01,0.889615583695409,1.46309357446917,2.23081972788821,1.77907376964021,1.4114404648201,1.45668541357907,1.1493721613556,1.23539147431191,1.36908389245008,1.14010241238085,1.38521244046831,1.11434342993534,0.198821976505824
1972-05-01,-1.46345035168711,-0.612948033528451,0.215152453640982,1.34090902235533,1.09151070409652,0.781508132977376,0.961512955400452,0.777605002997198,0.850124078256596,0.992773611012445,0.844382049181772,1.13360470529101,-0.150790768486199
1972-06-01,1.35876424106191,0.351453723196842,0.635963552960528,0.973663967968255,1.78456507106127,1.52635264304959,1.25206569715481,1.33807589827716,1.12998237319333,1.14049589128315,1.32447893711955,1.21691022603702,0.466639382023445
1972-07-01,1.21246763846765,1.54157653599915,0.99011871679426,1.17663375509773,1.40554779782868,1.95201524890025,1.83164345172461,1.57501269803788,1.58059969237051,1.33564325631565,1.39657358994695,1.52252515502481,0.693678378275608
1972-08-01,-0.872675080176425,0.244571216101844,0.820854426958077,0.327327399701098,0.482374068764578,0.795894945612336,1.42879153170548,1.32204007167611,1.07194434773078,1.25973688495362,0.990290199674547,1.10927730234486,0.611997406224417
1972-09-01,0.288145860632018,-0.428949267841844,0.377673301636194,0.908686009542072,0.455413635119547,0.579590306674535,0.86529666485078,1.47770577309622,1.30586457488215,1.17013498197026,1.30082955297184,1.11276601063499,0.712573094684918
1972-10-01,-0.58995198575571,-0.260086497066368,-0.673863456216508,0.0052662403054304,0.570730288851392,0.139475411604277,0.332046948396907,0.690640546074341,1.24121392112218,1.13697495467805,0.931241458941218,1.09124068598357,0.776089944101527
1972-11-01,-0.119806662426083,-0.497070106893216,-0.323359036214926,-0.645164895543398,-0.0854465322935423,0.401364200302688,0.0453257787265766,0.182937779754226,0.533854675350609,1.08176994258781,0.971182110444738,0.766605057090114,0.910226661608515
1972-12-01,0.450460351352787,0.190491433808881,-0.188774004387793,-0.12026839588054,-0.431809344069747,0.0563813654825406,0.559571976325632,0.217018934445769,0.321152472008356,0.601905636059781,1.16421076099864,1.11286168666838,1.23524828856034
1973-01-01,1.22394404706681,1.27020710988383,0.873779962519511,0.515876257514845,0.508534436483919,0.098554591978212,0.556789203417916,0.901050980948579,0.671467238474383,0.814556275086371,1.07491945047269,1.48050852494688,1.25621458970035
1973-02-01,-0.599246258482544,0.657697714101177,0.768709453311926,0.540440520534593,0.223515168055892,0.273776243175173,-0.054323174989423,0.400791352824411,0.712214562858539,0.467853671525012,0.59860245244605,0.844872419488947,1.19151744350142
1973-03-01,-0.277636910642048,-0.643231812672513,0.459112512530119,0.613332620660887,0.484282337766141,0.19819960428703,0.264008029397571,-0.084730947861229,0.339746698072365,0.609042409040176,0.393327207121505,0.515624404737468,1.07710930805014
1973-04-01,-0.957062101496897,-0.729371789939374,-1.02463381764777,0.165316942073261,0.393798151137967,0.26409150947116,0.0048355830119985,0.0725752359750405,-0.246501219271807,0.156385931431732,0.462323263910285,0.204028137663381,0.914193719312287
1973-05-01,-0.363718926447938,-0.817107299101966,-0.74323760116539,-0.959424728163895,-0.0236810901120292,0.16346865223521,0.0834391469917975,-0.107716398219869,-0.0253580494282032,-0.317819243073944,0.0716917151228837,0.428893380473811,1.08652848248137
1973-06-01,0.35920254320935,0.0599178964356204,-0.335145758211616,-0.390928643666171,-0.635393969515964,0.111685073568872,0.250878440303365,0.209788716631965,0.00320381507356607,0.0826068439981952,-0.210028695878628,0.176676989260481,0.948995506386865
1973-07-01,-0.733762244911988,-0.232797996781829,-0.474997021744151,-0.750750182641783,-0.689370305339279,-0.940779121256444,-0.19474703339449,-0.0541580964125482,-0.0560029857602133,-0.203429404690226,-0.13589035638286,-0.354837339552425,0.832447318688449
1973-08-01,-0.760015115454776,-0.99898762030498,-0.579931501191661,-0.705359140853917,-0.898746691432237,-0.89441225044352,-1.07329613077278,-0.419126764843927,-0.255831296089551,-0.27388065114718,-0.3518140645006,-0.321119814501087,0.519526017699476
1973-09-01,1.72782120610489,0.669717300992369,0.148579076320452,0.268393576689008,0.0962760772584152,-0.141049911761744,-0.182177972292258,-0.349046191859611,0.191326546670658,0.334147523780058,0.274921720705775,0.116633097673712,0.801162580370213
1973-10-01,0.169884847617968,1.43880098569541,0.631231453909032,0.198108216722265,0.283250086892895,0.152243321864164,-0.0655836131052408,-0.0909770157772608,-0.242958249111231,0.284454520712295,0.36534087080224,0.314490621775496,0.866457567625132
1973-11-01,-1.20441546880924,-0.794561253045185,0.256507018223031,-0.1490544151101,-0.425978552095581,-0.253736206664653,-0.368376339669128,-0.501231944682483,-0.582510524236362,-0.713855454445817,-0.160305828860104,-0.0595890359462814,0.380537649670912
1973-12-01,0.428321879490555,-0.550691751513758,-0.447136627769955,0.324217257852959,-0.00324695075683494,-0.258197486766685,-0.135831935529696,-0.223653789175909,-0.338337422925162,-0.38558310029861,-0.535673391203642,-0.0374061595963692,0.602253007638033
1974-01-01,0.803628440431515,0.878536528652895,-0.0392984594675189,0.0174558663362739,0.706509433295916,0.296136755036798,0.0565159034847427,0.127424487423445,0.0626496558352941,-0.100210908854604,-0.148691188771243,-0.251360810758985,0.753432425755782
1974-02-01,0.443516360187006,0.818782329935966,0.908757444117505,0.0801998669877942,0.120918477346043,0.749118439299658,0.378709637803155,0.171244856632943,0.218722618521477,0.158151939003481,0.0128707267996128,-0.0359688451719174,0.505126404129775
1974-03-01,1.02101804486089,0.905461414088336,1.05053803591373,1.17084199903622,0.372059134859943,0.3920121931063,0.996701432803493,0.566745748499024,0.370207691060816,0.358518507113392,0.326696280976954,0.184079547363652,0.451177695889162
1974-04-01,-0.180291047304707,0.565552861871081,0.710872171741156,0.896926105588898,1.09572491348359,0.296135180647926,0.315844076947473,0.902707749349013,0.546359720017496,0.269098986825316,0.302880643167163,0.231174835304324,0.286584385783194
1974-05-01,0.802869346480691,0.515513626433243,0.819868906983356,0.882214648065336,1.11607269542986,1.27838475657361,0.415516258195244,0.498941340598141,1.04786161603064,0.704303561134748,0.418345449338476,0.493065664426612,0.632725250635001
1974-06-01,-1.19082418779227,-0.420227054207885,-0.486480266004546,-0.0255723577684329,0.144725755442943,0.468151163214839,0.594065889818056,0.0639991622973532,0.112740610278289,0.607786591370132,0.359855381024297,0.152661927762402,0.172909178261545
1974-07-01,0.268086369257573,-0.544373843297256,-0.198600449270203,-0.279799879338475,0.0601667663497428,0.215810818823549,0.482960815596806,0.57651946749145,0.109376010105547,0.146413616266213,0.651243592922108,0.345631489974359,-0.0466866820115017
1974-08-01,-1.4661286558435,-0.78864593565204,-1.12560431542481,-0.797783672263834,-0.83944174800151,-0.525188426375431,-0.370053745273293,-0.0196263860986639,0.0979320689113496,-0.311403128999967,-0.187342536043173,0.250619099784893,-0.144845905174489
1974-09-01,-0.767228851942526,-1.412601149818,-1.10306448451974,-1.42306145193749,-1.13057336205017,-1.10996182291271,-0.779679158127251,-0.684647950232337,-0.238738842555945,-0.13408065226666,-0.521935468190188,-0.412097098231896,-0.326041389848957
1974-10-01,0.255312441177921,-0.402789732000558,-1.01297905567991,-0.892297977093707,-1.13091393221929,-0.96536937752664,-1.01200853727325,-0.700924011894029,-0.53625466388719,-0.1454278933414,-0.039469827649996,-0.40395207961286,-0.152880081218261
1974-11-01,-1.29529742664122,-0.806949887406896,-1.07952799099202,-1.41100925553434,-1.20439947762714,-1.42798634283532,-1.23519103286175,-1.2546400080324,-1.08960834975316,-0.987059169738348,-0.556490213544674,-0.423465100382972,-0.392487356754197
1974-12-01,0.983296150476712,-0.221407725283851,-0.120110577864032,-0.48816169554259,-0.923715061477385,-0.751958119604278,-1.04601918103101,-0.893830069520022,-0.859713032587679,-0.668855746706187,-0.592800444945418,-0.255788074400041,-0.292741473365135
1975-01-01,-0.0268944185101895,0.662984609252918,-0.25377349708508,-0.143012348194606,-0.477977212309221,-0.864910485573753,-0.734422386625727,-0.952204825071256,-0.888609449890872,-0.934757415269975,-0.745005944555654,-0.614084125786132,-0.596690428339576
1975-02-01,-0.444306725143557,-0.330146516392828,0.285131886114934,-0.402264735157848,-0.253570950600512,-0.537146057688381,-0.881279278673698,-0.833869822232768,-0.991168178382929,-0.911474729378744,-0.952687313496981,-0.779882029968972,-0.617550666071298
1975-03-01,-0.781801912783082,-0.835917030002242,-0.563322343481925,0.046556866565714,-0.604317626145456,-0.414287354535732,-0.681708968844375,-0.953559582986351,-0.916482079925712,-1.05140591297991,-0.994292666924125,-1.03063424249538,-0.645189981632855
1975-04-01,-1.17674680703902,-1.19677065355006,-1.24395715204118,-0.839983338026555,-0.249064430358546,-0.792545624590918,-0.604708322002608,-0.83005181204631,-1.12299680741325,-0.947936190508366,-1.15209406726527,-1.03747882486926,-0.593978058949536
1975-05-01,-0.173837485166808,-0.755385261333732,-0.939416407021148,-1.04586246180685,-0.847437373114489,-0.313278575079041,-0.748232968670801,-0.64351984109412,-0.839484451561187,-1.11939270866718,-0.982589283439883,-1.22853066172319,-0.607439785911778
1975-06-01,0.426446539755899,0.238099831414686,-0.241119919376605,-0.502534553417253,-0.676929177138287,-0.576104289500162,-0.144478239899682,-0.577039682183088,-0.489281900102393,-0.634732241099482,-1.01465757445043,-0.934697511686846,-0.598831758023389
1975-07-01,-0.468122879506661,-0.0359547752613602,-0.194967157991169,-0.538676566329124,-0.668041959695663,-0.869749673079502,-0.721632314758355,-0.314866140599546,-0.746193761634614,-0.555945829130826,-0.776269734869263,-1.00939328652215,-0.565240844963285
1975-08-01,1.30143574317759,0.499030013149277,0.549821807332852,0.450671590157334,0.167092847076889,-0.0457322027989572,-0.161812106907168,-0.185519982316075,0.157408887922368,-0.285248124485706,-0.144564703144757,-0.383441783882839,-0.1890206542923
1975-09-01,-1.29579480387423,-0.0943049126850905,-0.328430409992551,-0.08656277058199,-0.22405022560085,-0.451512179705163,-0.567523184227461,-0.725985165158226,-0.591346101340655,-0.27712903532413,-0.678360340353468,-0.537264814181911,-0.736400017945889
1975-10-01,0.418767351278401,-0.714710977359632,0.126416029304553,-0.136615821672411,0.0599480652122414,-0.0390321632981881,-0.287290451902264,-0.41426359235414,-0.514571570460148,-0.460698437900283,-0.122616092219225,-0.507944686995264,-0.641615103363291
1975-11-01,3.77715661699305,2.71811161379253,1.99705340532672,2.17122882806121,1.8900111609965,1.70527385675955,1.63992095518158,1.37773523503887,1.17722871624412,1.04136899592329,0.834655924127285,1.03985247327188,0.313664172713555
1975-12-01,0.666011909179487,2.93686670060477,2.60384253478134,2.72653269464387,2.29447321131874,2.02363096771557,1.74385339433485,1.70936044575287,1.55873369898517,1.31556388881659,1.19896212249284,1.05127465974942,0.410893866886832
1976-01-01,0.923717807843641,1.1735321288803,3.09168509506549,2.59863346051313,2.98912842882803,4.00756764698552,2.2333250181277,2.26285886437712,1.92446827175321,1.78027578456592,1.59790206361065,1.41189632385459,0.440555582841233
1976-02-01,0.216505292840854,0.800137100804838,1.08433546079836,2.92614885420555,2.70488520589779,2.30185707498235,2.78760723334804,1.88651602095347,1.88158242116908,1.78069764412803,1.64389320384017,1.49028991980671,0.439928236012962
1976-03-01,0.786598845676374,0.585535022218877,0.944679725588372,1.23075831151831,2.45282593176059,2.28518146364911,1.97513905367326,2.55948083973905,1.8803332689765,2.01602094865806,1.82922228596427,1.69701174005234,0.410581281932516
1976-04-01,-0.798048465250354,0.0886457950262617,0.160627543698769,0.653241240437916,1.01177976968304,2.24912240793182,2.16332040931371,1.80251507473106,2.0925134235083,1.82180358185019,1.83617569099513,1.77922942117393,0.306837109741197
1976-05-01,0.872195962028121,0.286229587393018,0.518921717722504,0.484953473772394,0.897587831443855,1.21511120025612,4.75342430881709,2.2912410187016,1.89813717517452,2.16503040517882,1.96180962110722,1.87726464719009,0.349954769469049
1976-06-01,1.56024902806096,1.68945581812597,1.32277269640329,1.35700937083083,1.31225928841368,1.48161958089387,1.75963511312071,2.80043863929356,2.43128601790046,2.25362755550296,2.37496316202993,2.08662389667352,0.900673782676986
1976-07-01,1.04339224785693,1.56869133983817,1.7960882576398,1.57064109222712,1.63876920318806,1.56605800688477,1.71272509855779,1.93654124491651,2.51304762594589,2.77843145584564,2.13819007544083,2.73124865669828,1.07330972674294
1976-08-01,1.29294388087582,1.54720877764421,1.84604464252808,2.07362113026636,1.96808150013406,2.05932050270707,1.83878001852836,1.94121990625429,2.05114451380364,2.54184947264216,3.08154446441882,2.22362306682488,1.56436277957539
1976-09-01,-0.540673270122654,0.495578079176094,1.03331793381727,1.53550328707109,1.78860038046919,1.65783891437058,1.71078198859084,1.56389897620988,1.64717359396295,1.74635461598022,2.40051438934142,2.28585776684669,1.57893248902731
1976-10-01,0.0783333152855997,-0.355862512605371,0.430481769007609,1.0051249707825,1.49259831619741,1.76677376610903,1.59549439700784,1.58095632965441,1.52563581107712,1.5650804019431,1.65446005781429,2.27861306283831,1.55379791636917
1976-11-01,-0.916698498520538,-0.650284349327514,-0.857310412741064,-0.145558186308784,0.274881968164882,0.814062312237166,1.07052548705173,0.869443968021175,1.06725506848907,1.09156840254162,1.18850728489028,1.28250198952704,1.76328782615093
1976-12-01,1.16616720123332,0.163130486918063,0.137655696442709,-0.196272962253208,0.387111898818178,0.720755000816707,1.25545236929773,1.46848208816233,1.29625492887442,1.41357099261469,1.40905254810888,1.50111878351374,1.85129328517448
1977-01-01,-0.80069049569283,0.282844180410754,-0.32494188845508,-0.286807307165438,-0.505177729146743,-0.0359041844873811,0.356305369155728,0.79683993147822,1.10224659564608,0.972687129274146,1.09450811814292,1.09990101758807,1.81903345094794
1977-02-01,0.442027681902919,-0.420477512836668,0.344797746419776,-0.170091386108751,-0.121746194172198,-0.34019988342062,0.0789258129185645,0.4711546249228,0.850122863294937,1.09245765993508,0.976902676574691,1.08775965464932,1.84639431996888
1977-03-01,1.07750271881835,0.940672369144121,0.0290217560420197,0.684273184192572,0.132301716449282,0.153631190917815,-0.0781759039934868,0.291878015377362,0.661632883081612,0.965670309858956,1.2253317642458,1.11357810825216,1.98847290012133
1977-04-01,-0.744644587948844,0.333400709646432,0.526023235437586,-0.192095446880849,0.512079743103338,-0.0367622363613311,-0.00698623758682343,-0.220885166470769,0.177842732792019,0.454670093948881,0.830259401550271,1.04197765224935,2.17596088613388
1977-05-01,-0.055114468691777,-0.456082503159445,0.145990674669565,0.287624403446772,-0.239111133202767,0.372494057573317,-0.087598111756845,-0.0408496100971562,-0.231300894188066,0.15145689049201,0.435103534262883,0.881623279615491,1.93083187759633
1977-06-01,0.351209160660843,0.252009316355016,-0.0896828342296315,0.285550086601916,0.429885127321798,-0.0765494270654858,0.429031886533684,0.0445446367724748,0.0633719856637275,-0.0963374384914294,0.245020724562224,0.552411106386073,1.89837827966605
1977-07-01,1.81952252773337,1.40447707250733,1.34209968941312,1.10738909549016,1.22086279742334,1.32388694832017,0.705102304380228,1.13983816277549,0.699415269587914,0.623885074681388,0.488391684090962,0.728167892535675,2.37664008029994
1977-08-01,-0.21583809421281,1.15875747913168,0.975878922780569,0.917534092998917,0.695097254667767,0.904578396690692,1.0163016945337,0.561225525035906,0.920553488784762,0.582399573632119,0.517797346828084,0.395583394510981,2.08241557737642
