"timescale","cell","x","y","time_col","date","spi_raw","best_dist","rmse","spi_clipped"
6,826,-123.3,54.7,241,1970-01-01,Inf,"PearsonIII",0.318870149375507,4.75342430881709
6,827,-123.2,54.7,241,1970-01-01,Inf,"PearsonIII",0.318713528846691,4.75342430881709
6,828,-123.1,54.7,241,1970-01-01,Inf,"PearsonIII",0.318549258339925,4.75342430881709
6,829,-123,54.7,241,1970-01-01,Inf,"PearsonIII",0.318286371646774,4.75342430881709
6,830,-122.9,54.7,241,1970-01-01,Inf,"PearsonIII",0.318117319031972,4.75342430881709
6,831,-122.8,54.7,241,1970-01-01,Inf,"PearsonIII",0.317889901824707,4.75342430881709
6,832,-122.7,54.7,241,1970-01-01,Inf,"PearsonIII",0.31772452461497,4.75342430881709
6,878,-123.3,54.6,241,1970-01-01,Inf,"PearsonIII",0.318471061464224,4.75342430881709
6,879,-123.2,54.6,241,1970-01-01,Inf,"PearsonIII",0.317882685227244,4.75342430881709
6,880,-123.1,54.6,241,1970-01-01,Inf,"PearsonIII",0.317791504850145,4.75342430881709
6,881,-123,54.6,241,1970-01-01,Inf,"PearsonIII",0.317507731343983,4.75342430881709
6,882,-122.9,54.6,241,1970-01-01,Inf,"PearsonIII",0.317288286553896,4.75342430881709
6,883,-122.8,54.6,241,1970-01-01,Inf,"PearsonIII",0.317209871096033,4.75342430881709
6,884,-122.7,54.6,241,1970-01-01,Inf,"PearsonIII",0.31692253584908,4.75342430881709
6,49,-123,56.2,278,1973-02-01,Inf,"PearsonIII",0.324171152345756,4.75342430881709
6,50,-122.9,56.2,278,1973-02-01,Inf,"PearsonIII",0.324482014383392,4.75342430881709
6,101,-123,56.1,278,1973-02-01,Inf,"PearsonIII",0.319050706848027,4.75342430881709
6,102,-122.9,56.1,278,1973-02-01,Inf,"PearsonIII",0.319499654989447,4.75342430881709
6,153,-123,56,278,1973-02-01,Inf,"PearsonIII",0.318426963905663,4.75342430881709
6,154,-122.9,56,278,1973-02-01,Inf,"PearsonIII",0.318739207227986,4.75342430881709
6,155,-122.8,56,278,1973-02-01,Inf,"PearsonIII",0.319351378115865,4.75342430881709
6,156,-122.7,56,278,1973-02-01,Inf,"PearsonIII",0.320393116215374,4.75342430881709
6,207,-122.8,55.9,278,1973-02-01,Inf,"PearsonIII",0.320287050682287,4.75342430881709
6,208,-122.7,55.9,278,1973-02-01,Inf,"PearsonIII",0.321465026390621,4.75342430881709
6,143,-124,56,505,1992-01-01,Inf,"PearsonIII",0.31952855155606,4.75342430881709
6,195,-124,55.9,505,1992-01-01,Inf,"PearsonIII",0.320320780125154,4.75342430881709
6,196,-123.9,55.9,505,1992-01-01,Inf,"PearsonIII",0.320287438849883,4.75342430881709
6,26,-125.3,56.2,506,1992-02-01,Inf,"PearsonIII",0.320329579930682,4.75342430881709
6,27,-125.2,56.2,506,1992-02-01,Inf,"PearsonIII",0.321346738372387,4.75342430881709
6,28,-125.1,56.2,506,1992-02-01,Inf,"PearsonIII",0.322225331215246,4.75342430881709
6,29,-125,56.2,506,1992-02-01,Inf,"PearsonIII",0.323288496268027,4.75342430881709
6,30,-124.9,56.2,506,1992-02-01,Inf,"PearsonIII",0.324657948449964,4.75342430881709
6,31,-124.8,56.2,506,1992-02-01,Inf,"PearsonIII",0.324470310891941,4.75342430881709
6,32,-124.7,56.2,506,1992-02-01,Inf,"PearsonIII",0.323913892535243,4.75342430881709
6,33,-124.6,56.2,506,1992-02-01,Inf,"PearsonIII",0.322086319304847,4.75342430881709
6,34,-124.5,56.2,506,1992-02-01,Inf,"PearsonIII",0.32071032150492,4.75342430881709
6,35,-124.4,56.2,506,1992-02-01,Inf,"PearsonIII",0.32030759700307,4.75342430881709
6,36,-124.3,56.2,506,1992-02-01,Inf,"PearsonIII",0.320265825786869,4.75342430881709
6,37,-124.2,56.2,506,1992-02-01,Inf,"PearsonIII",0.319835262661892,4.75342430881709
6,38,-124.1,56.2,506,1992-02-01,Inf,"PearsonIII",0.319287967343734,4.75342430881709
6,39,-124,56.2,506,1992-02-01,Inf,"PearsonIII",0.318685070285895,4.75342430881709
6,40,-123.9,56.2,506,1992-02-01,Inf,"PearsonIII",0.318292729506587,4.75342430881709
6,41,-123.8,56.2,506,1992-02-01,Inf,"PearsonIII",0.318044851690667,4.75342430881709
6,42,-123.7,56.2,506,1992-02-01,Inf,"PearsonIII",0.318829772449055,4.75342430881709
6,47,-123.2,56.2,506,1992-02-01,Inf,"PearsonIII",0.323299553089277,4.75342430881709
6,79,-125.2,56.1,506,1992-02-01,Inf,"PearsonIII",0.319780436346759,4.75342430881709
6,80,-125.1,56.1,506,1992-02-01,Inf,"PearsonIII",0.320669740843492,4.75342430881709
6,81,-125,56.1,506,1992-02-01,Inf,"PearsonIII",0.321680454243944,4.75342430881709
6,82,-124.9,56.1,506,1992-02-01,Inf,"PearsonIII",0.32300195168823,4.75342430881709
6,83,-124.8,56.1,506,1992-02-01,Inf,"PearsonIII",0.323735384703571,4.75342430881709
6,84,-124.7,56.1,506,1992-02-01,Inf,"PearsonIII",0.32261605961375,4.75342430881709
6,85,-124.6,56.1,506,1992-02-01,Inf,"PearsonIII",0.321188719492997,4.75342430881709
6,86,-124.5,56.1,506,1992-02-01,Inf,"PearsonIII",0.319797309995149,4.75342430881709
6,87,-124.4,56.1,506,1992-02-01,Inf,"PearsonIII",0.319285695074881,4.75342430881709
6,88,-124.3,56.1,506,1992-02-01,Inf,"PearsonIII",0.319502177846646,4.75342430881709
6,89,-124.2,56.1,506,1992-02-01,Inf,"PearsonIII",0.319474769041036,4.75342430881709
6,90,-124.1,56.1,506,1992-02-01,Inf,"PearsonIII",0.319189775633127,4.75342430881709
6,91,-124,56.1,506,1992-02-01,Inf,"PearsonIII",0.319156743676702,4.75342430881709
6,92,-123.9,56.1,506,1992-02-01,Inf,"PearsonIII",0.318668440781192,4.75342430881709
6,93,-123.8,56.1,506,1992-02-01,Inf,"PearsonIII",0.318354697997385,4.75342430881709
6,94,-123.7,56.1,506,1992-02-01,Inf,"PearsonIII",0.318108186051221,4.75342430881709
6,95,-123.6,56.1,506,1992-02-01,Inf,"PearsonIII",0.3178950343912,4.75342430881709
6,99,-123.2,56.1,506,1992-02-01,Inf,"PearsonIII",0.318699686684153,4.75342430881709
6,131,-125.2,56,506,1992-02-01,Inf,"PearsonIII",0.318723297199451,4.75342430881709
6,132,-125.1,56,506,1992-02-01,Inf,"PearsonIII",0.319639852805619,4.75342430881709
6,133,-125,56,506,1992-02-01,Inf,"PearsonIII",0.320901624506893,4.75342430881709
6,134,-124.9,56,506,1992-02-01,Inf,"PearsonIII",0.322606108559082,4.75342430881709
6,135,-124.8,56,506,1992-02-01,Inf,"PearsonIII",0.323299091773364,4.75342430881709
6,136,-124.7,56,506,1992-02-01,Inf,"PearsonIII",0.32322792809803,4.75342430881709
6,137,-124.6,56,506,1992-02-01,Inf,"PearsonIII",0.322177258037872,4.75342430881709
6,138,-124.5,56,506,1992-02-01,Inf,"PearsonIII",0.321118067417739,4.75342430881709
6,139,-124.4,56,506,1992-02-01,Inf,"PearsonIII",0.32022815202068,4.75342430881709
6,140,-124.3,56,506,1992-02-01,Inf,"PearsonIII",0.319878983669455,4.75342430881709
6,141,-124.2,56,506,1992-02-01,Inf,"PearsonIII",0.319662052952126,4.75342430881709
6,142,-124.1,56,506,1992-02-01,Inf,"PearsonIII",0.319440835364175,4.75342430881709
6,143,-124,56,506,1992-02-01,Inf,"PearsonIII",0.31952855155606,4.75342430881709
6,144,-123.9,56,506,1992-02-01,Inf,"PearsonIII",0.31945864641667,4.75342430881709
6,145,-123.8,56,506,1992-02-01,Inf,"PearsonIII",0.319092724331231,4.75342430881709
6,146,-123.7,56,506,1992-02-01,Inf,"PearsonIII",0.318590910360022,4.75342430881709
6,147,-123.6,56,506,1992-02-01,Inf,"PearsonIII",0.318076915159588,4.75342430881709
6,148,-123.5,56,506,1992-02-01,Inf,"PearsonIII",0.317842239881995,4.75342430881709
6,183,-125.2,55.9,506,1992-02-01,Inf,"PearsonIII",0.317099960515656,4.75342430881709
6,184,-125.1,55.9,506,1992-02-01,Inf,"PearsonIII",0.318715426524056,4.75342430881709
6,185,-125,55.9,506,1992-02-01,Inf,"PearsonIII",0.32057531166791,4.75342430881709
6,186,-124.9,55.9,506,1992-02-01,Inf,"PearsonIII",0.322654690312966,4.75342430881709
6,194,-124.1,55.9,506,1992-02-01,Inf,"PearsonIII",0.320805730987135,4.75342430881709
6,195,-124,55.9,506,1992-02-01,Inf,"PearsonIII",0.320320780125154,4.75342430881709
6,196,-123.9,55.9,506,1992-02-01,Inf,"PearsonIII",0.320287438849883,4.75342430881709
6,197,-123.8,55.9,506,1992-02-01,Inf,"PearsonIII",0.320129720691738,4.75342430881709
6,198,-123.7,55.9,506,1992-02-01,Inf,"PearsonIII",0.319501050585318,4.75342430881709
6,199,-123.6,55.9,506,1992-02-01,Inf,"PearsonIII",0.319168828765348,4.75342430881709
6,236,-125.1,55.8,506,1992-02-01,Inf,"PearsonIII",0.317549312524162,4.75342430881709
6,3,-127.6,56.2,691,2007-07-01,Inf,"PearsonIII",0.311019207639131,4.75342430881709
6,4,-127.5,56.2,691,2007-07-01,Inf,"PearsonIII",0.311498847642092,4.75342430881709
6,5,-127.4,56.2,691,2007-07-01,Inf,"PearsonIII",0.311491402210334,4.75342430881709
6,6,-127.3,56.2,691,2007-07-01,Inf,"PearsonIII",0.311932565037976,4.75342430881709
6,7,-127.2,56.2,691,2007-07-01,Inf,"PearsonIII",0.312168589860084,4.75342430881709
6,8,-127.1,56.2,691,2007-07-01,Inf,"PearsonIII",0.312301949078054,4.75342430881709
6,9,-127,56.2,691,2007-07-01,Inf,"PearsonIII",0.312226856817291,4.75342430881709
6,10,-126.9,56.2,691,2007-07-01,Inf,"PearsonIII",0.312193338875368,4.75342430881709
6,11,-126.8,56.2,691,2007-07-01,Inf,"PearsonIII",0.311950014232158,4.75342430881709
6,12,-126.7,56.2,691,2007-07-01,Inf,"PearsonIII",0.311888750401974,4.75342430881709
6,61,-127,56.1,691,2007-07-01,Inf,"PearsonIII",0.312628180748277,4.75342430881709
6,62,-126.9,56.1,691,2007-07-01,Inf,"PearsonIII",0.312556536739678,4.75342430881709
6,63,-126.8,56.1,691,2007-07-01,Inf,"PearsonIII",0.312433198670164,4.75342430881709
6,64,-126.7,56.1,691,2007-07-01,Inf,"PearsonIII",0.312303237307004,4.75342430881709
6,114,-126.9,56,691,2007-07-01,Inf,"PearsonIII",0.312725501067939,4.75342430881709
6,115,-126.8,56,691,2007-07-01,Inf,"PearsonIII",0.312747990680628,4.75342430881709
6,116,-126.7,56,691,2007-07-01,Inf,"PearsonIII",0.312590163981302,4.75342430881709
6,117,-126.6,56,691,2007-07-01,Inf,"PearsonIII",0.312783493602072,4.75342430881709
6,166,-126.9,55.9,691,2007-07-01,Inf,"PearsonIII",0.313043323338974,4.75342430881709
6,167,-126.8,55.9,691,2007-07-01,Inf,"PearsonIII",0.313240707303076,4.75342430881709
6,168,-126.7,55.9,691,2007-07-01,Inf,"PearsonIII",0.31302174800171,4.75342430881709
6,219,-126.8,55.8,691,2007-07-01,Inf,"PearsonIII",0.313765882461418,4.75342430881709
6,220,-126.7,55.8,691,2007-07-01,Inf,"PearsonIII",0.314057480654317,4.75342430881709
6,287,-125.2,55.7,742,2011-10-01,Inf,"PearsonIII",0.316106817187818,4.75342430881709
6,288,-125.1,55.7,742,2011-10-01,Inf,"PearsonIII",0.317442921598888,4.75342430881709
6,339,-125.2,55.6,742,2011-10-01,Inf,"PearsonIII",0.31671674519772,4.75342430881709
6,340,-125.1,55.6,742,2011-10-01,Inf,"PearsonIII",0.317533677018056,4.75342430881709
6,341,-125,55.6,742,2011-10-01,Inf,"PearsonIII",0.318832323174999,4.75342430881709
6,391,-125.2,55.5,742,2011-10-01,Inf,"PearsonIII",0.317229422373988,4.75342430881709
6,392,-125.1,55.5,742,2011-10-01,Inf,"PearsonIII",0.317340192915549,4.75342430881709
6,393,-125,55.5,742,2011-10-01,Inf,"PearsonIII",0.318287299159573,4.75342430881709
6,366,-127.7,55.5,851,2020-11-01,Inf,"PearsonIII",0.312083040884801,4.75342430881709
6,367,-127.6,55.5,851,2020-11-01,Inf,"PearsonIII",0.312591507894185,4.75342430881709
6,368,-127.5,55.5,851,2020-11-01,Inf,"PearsonIII",0.312201918289733,4.75342430881709
6,1144,-122.7,54.1,885,2023-09-01,-Inf,"PearsonIII",0.316831994150273,-4.7534243088229
6,1196,-122.7,54,885,2023-09-01,-Inf,"PearsonIII",0.315934556537783,-4.7534243088229
6,1403,-122.8,53.6,885,2023-09-01,-Inf,"PearsonIII",0.316418555230225,-4.7534243088229
6,1404,-122.7,53.6,885,2023-09-01,-Inf,"PearsonIII",0.31634837822851,-4.7534243088229
6,1455,-122.8,53.5,885,2023-09-01,-Inf,"PearsonIII",0.316953547526685,-4.7534243088229
6,1456,-122.7,53.5,885,2023-09-01,-Inf,"PearsonIII",0.316637328903784,-4.7534243088229
6,1505,-123,53.4,885,2023-09-01,-Inf,"PearsonIII",0.318220188441635,-4.7534243088229
6,1506,-122.9,53.4,885,2023-09-01,-Inf,"PearsonIII",0.317898384340166,-4.7534243088229
6,1507,-122.8,53.4,885,2023-09-01,-Inf,"PearsonIII",0.317245565106548,-4.7534243088229
6,1508,-122.7,53.4,885,2023-09-01,-Inf,"PearsonIII",0.316337467117772,-4.7534243088229
6,1558,-122.9,53.3,885,2023-09-01,-Inf,"PearsonIII",0.31871699543635,-4.7534243088229
6,1559,-122.8,53.3,885,2023-09-01,-Inf,"PearsonIII",0.318032260249276,-4.7534243088229
6,1560,-122.7,53.3,885,2023-09-01,-Inf,"PearsonIII",0.316922387524268,-4.7534243088229
6,1611,-122.8,53.2,885,2023-09-01,-Inf,"PearsonIII",0.318467810153534,-4.7534243088229
6,1612,-122.7,53.2,885,2023-09-01,-Inf,"PearsonIII",0.317470240991336,-4.7534243088229
6,1300,-122.7,53.8,886,2023-10-01,-Inf,"PearsonIII",0.315760567296023,-4.7534243088229
6,1351,-122.8,53.7,886,2023-10-01,-Inf,"PearsonIII",0.316121058870332,-4.7534243088229
6,1352,-122.7,53.7,886,2023-10-01,-Inf,"PearsonIII",0.316013069369364,-4.7534243088229
6,1403,-122.8,53.6,886,2023-10-01,-Inf,"PearsonIII",0.316418555230225,-4.7534243088229
6,1404,-122.7,53.6,886,2023-10-01,-Inf,"PearsonIII",0.31634837822851,-4.7534243088229
6,1455,-122.8,53.5,886,2023-10-01,-Inf,"PearsonIII",0.316953547526685,-4.7534243088229
6,1456,-122.7,53.5,886,2023-10-01,-Inf,"PearsonIII",0.316637328903784,-4.7534243088229
6,1507,-122.8,53.4,886,2023-10-01,-Inf,"PearsonIII",0.317245565106548,-4.7534243088229
6,1508,-122.7,53.4,886,2023-10-01,-Inf,"PearsonIII",0.316337467117772,-4.7534243088229
6,1560,-122.7,53.3,886,2023-10-01,-Inf,"PearsonIII",0.316922387524268,-4.7534243088229
