"date","year","month","mean_precip","min_precip","max_precip","std_dev"
1980-08-01,1980,8,81.1992962441694,48.3712165150791,177.580265328288,17.4932966427773
1980-09-01,1980,9,113.554164320568,58.4408640861511,490.286573767662,51.1498377889139
1980-10-01,1980,10,62.0433074319198,20.5457510892302,321.826420724392,45.5373673220999
1980-11-01,1980,11,100.74810931281,37.8549448214471,567.594151943922,79.7235093328715
1980-12-01,1980,12,164.888681011191,61.0192262101918,798.429347574711,112.375444328785
1981-01-01,1981,1,37.302210417495,7.70517182536423,216.801200993359,33.1405275892134
1981-02-01,1981,2,62.8314929344266,19.1805697977543,427.098784595728,59.6232619509912
1981-03-01,1981,3,31.3225962795534,10.5245548766106,240.306525491178,28.4183253450345
1981-04-01,1981,4,101.152044067494,50.8910394273698,502.010006457567,60.0881184547043
1981-05-01,1981,5,91.5952516778697,49.9196331948042,178.657731041312,17.9198825337205
1981-06-01,1981,6,90.7450198059969,42.7827285602689,356.157068163157,35.9377803991201
1981-07-01,1981,7,43.7353923674504,9.4625495839864,116.836107568815,16.5261317998767
1981-08-01,1981,8,40.397109693481,7.7705574221909,120.311331469566,22.9079522838138
1981-09-01,1981,9,76.9943652168333,37.4779128469527,350.529039278626,35.1075086482475
1981-10-01,1981,10,89.2381753089808,43.4332434087992,288.220981135964,36.6267679840688
1981-11-01,1981,11,101.334767672128,31.645973213017,503.235105425119,69.1228963728723
1981-12-01,1981,12,61.6263785393965,29.2490583378822,338.913173414767,40.3133120654741
1982-01-01,1982,1,141.151104216691,72.7361172903329,602.901887148619,74.6226901171643
1982-02-01,1982,2,77.6339501460669,46.2792934849858,387.40411773324,45.6214711666821
1982-03-01,1982,3,37.6762101296083,21.7400793917477,172.998711932451,19.1543526552678
1982-04-01,1982,4,39.8304757379771,14.0774692408741,240.307711064816,28.6718338920829
1982-05-01,1982,5,52.0617239497501,22.61549141258,235.07787194103,24.9222191916114
1982-06-01,1982,6,38.2353531036577,15.4586043208838,76.9026484340429,12.1542514305741
1982-07-01,1982,7,119.07513621653,67.916450323537,197.709848172963,22.9037280550084
1982-08-01,1982,8,67.0105333153445,30.8973542414606,141.487141605467,28.2909589682131
1982-09-01,1982,9,79.1852072982762,40.6049215234816,336.541989818215,39.2243023432182
1982-10-01,1982,10,103.993669097476,36.2896341830492,496.600771322846,69.2315288939538
1982-11-01,1982,11,55.1376528869387,20.321449264884,280.654421076179,32.0417079197885
1982-12-01,1982,12,61.1569028962993,24.6994290500879,319.468872621655,42.5018928285894
1983-01-01,1983,1,74.748599823834,30.1121207885444,505.495060235262,70.3748986524005
1983-02-01,1983,2,54.3642938453114,21.6511012986302,301.073390990496,37.4975638541803
1983-03-01,1983,3,29.3055509033505,12.9539051558822,137.239394709468,17.44354239735
1983-04-01,1983,4,26.4805661223627,12.9621033556759,92.2330026514828,10.7254943485053
1983-05-01,1983,5,40.3395629323581,16.4805194362998,141.2194063887,16.3071504369722
1983-06-01,1983,6,149.726448958577,108.502248767763,375.511245802045,31.8208334349265
1983-07-01,1983,7,129.276500303168,77.0985109265894,253.662452101707,24.1695263135659
1983-08-01,1983,8,57.3883529360579,20.0580838136375,228.018898051232,31.2404147158731
1983-09-01,1983,9,87.130212423084,42.4553453922272,350.990295410156,42.7356698111732
1983-10-01,1983,10,75.9952488895011,29.2864895891398,412.753873504698,57.7999269281347
1983-11-01,1983,11,63.5754064618867,33.5667701438069,331.096407026052,38.7959614296728
1983-12-01,1983,12,22.9507462960158,12.2334510087967,142.380222678185,15.206577931549
1984-01-01,1984,1,116.858835553074,39.5677774213254,793.223964050412,117.398629797791
1984-02-01,1984,2,73.1594906751134,14.5204882137477,469.54451315105,66.9254291519789
1984-03-01,1984,3,53.3014979820311,23.0754064396024,326.585833914578,38.5822144286496
1984-04-01,1984,4,52.0721764822082,20.3150510787964,285.684317350388,35.886692429624
1984-05-01,1984,5,89.2749393266116,48.1458350550383,257.247623987496,23.5023325294128
1984-06-01,1984,6,75.0296436960291,41.2487215362489,264.32535611093,24.3732298659056
1984-07-01,1984,7,47.6340593351894,15.5958614777774,185.684614814818,25.6679932817588
1984-08-01,1984,8,81.0307072577218,29.7998231835663,315.908674150705,38.5334276119443
1984-09-01,1984,9,78.3197416771705,34.7050954587758,263.262838125229,28.4748566630808
1984-10-01,1984,10,108.936799024822,54.833383532241,465.910696424544,54.2470162020112
1984-11-01,1984,11,74.7898045286739,34.2905055731535,353.504000231624,45.4891340444814
1984-12-01,1984,12,84.9491697987615,38.3130076806992,409.932195208967,57.8814082367187
1985-01-01,1985,1,45.2522898761332,15.3161014895886,249.870332889259,33.2975257702698
1985-02-01,1985,2,97.2346699026485,24.2579048499465,654.773831367493,97.0891788087308
1985-03-01,1985,3,58.4377942937879,25.9752601850778,345.721821300685,43.7527367393386
1985-04-01,1985,4,71.0113067272102,26.0936678387225,424.101082608104,57.8542498876305
1985-05-01,1985,5,49.3750311644975,18.664812669158,180.112136527896,18.8044168896546
1985-06-01,1985,6,74.8855337011733,32.9269375652075,219.235634431243,27.992394706952
1985-07-01,1985,7,30.757625622117,6.5286903118249,112.676041899249,22.1647347611515
1985-08-01,1985,8,43.7496281545019,23.7880870699883,78.2087668776512,9.46819149007822
1985-09-01,1985,9,86.7097058130125,41.8243207968771,168.453203514218,25.1651079568057
1985-10-01,1985,10,132.056913791621,65.8429856412113,727.188885211945,93.6274128197976
1985-11-01,1985,11,47.0932279447435,26.625485625118,214.728349819779,25.2861259132431
1985-12-01,1985,12,26.0006708790097,7.25467641314026,193.568938411772,26.5415489912014
1986-01-01,1986,1,101.672852352868,42.2981150913984,495.660096406937,68.4825897816947
1986-02-01,1986,2,48.4812903761594,16.1796510219574,321.153670549393,47.1316050360725
1986-03-01,1986,3,75.9565797941264,30.6663501542062,471.421650610864,57.608548369409
1986-04-01,1986,4,73.1962231278622,36.1506664194167,372.957224026322,45.135410453282
1986-05-01,1986,5,80.5441955569605,46.3207114953548,321.594615466893,32.044544769474
1986-06-01,1986,6,72.2228446596079,20.1986543834209,178.928431123495,22.7150383871162
1986-07-01,1986,7,74.4780206053815,37.8920829389244,196.07144780457,29.8220546821753
1986-08-01,1986,8,19.7871569457572,5.69538619311061,64.5739824976772,9.5357395828056
1986-09-01,1986,9,92.2450826743542,50.7721910253167,190.395475365222,16.2903220856685
1986-10-01,1986,10,62.4780654691252,17.6945882849395,298.290435224771,42.6571273031077
1986-11-01,1986,11,120.416515071168,57.8720890916884,613.499265164137,80.9029127441169
1986-12-01,1986,12,54.3168056612714,16.2421099375933,385.683500207961,58.2009094207189
1987-01-01,1987,1,88.0832454334255,23.9773581270128,476.32472589612,67.7125251080159
1987-02-01,1987,2,63.571260742131,27.0233871415257,394.46671679616,50.4937280382041
1987-03-01,1987,3,67.9877537649812,30.1274224184453,258.751312270761,33.97262273484
1987-04-01,1987,4,69.7706674520091,19.0452835522592,484.557431191206,62.9170035406095
1987-05-01,1987,5,69.7949385787761,41.9704220257699,271.168960258365,25.689775478409
1987-06-01,1987,6,65.1564670550717,12.4712521210313,347.180552780628,44.5320491666795
1987-07-01,1987,7,74.69136927201,30.8003188110888,159.736818168312,25.2751191870931
1987-08-01,1987,8,67.4702787864795,37.0861201081425,159.975422546268,19.7212179766558
1987-09-01,1987,9,75.221893158204,15.8861302770674,384.007701650262,62.9664387031728
1987-10-01,1987,10,79.5476816942793,15.7096781767905,464.199656620622,63.3073619269464
1987-11-01,1987,11,97.4404366425664,33.5054495371878,546.093676239252,75.7247895892479
1987-12-01,1987,12,51.4646510328103,18.5593469068408,338.216978125274,41.775436118709
1988-01-01,1988,1,88.0069475907019,30.3129185922444,438.879154622555,59.8171370481334
1988-02-01,1988,2,67.7671468515387,18.7777273822576,455.499142408371,58.6953081029421
1988-03-01,1988,3,67.69780909887,25.8542979136109,430.243694223464,52.4669351441498
1988-04-01,1988,4,53.2411201751677,21.7428943142295,199.71841480583,21.6070207583635
1988-05-01,1988,5,87.616282489943,40.0240113958716,308.819486759603,27.1444798465952
1988-06-01,1988,6,82.8071501594863,41.9018045067787,202.404297888279,25.2461643185836
1988-07-01,1988,7,71.1198376803248,31.6217204090208,258.442912250757,30.0828351807503
1988-08-01,1988,8,73.5503351082762,44.8942820075899,198.501404374838,16.9781536674478
1988-09-01,1988,9,87.4772632907553,44.4907788187265,325.795942917466,41.8080104957185
1988-10-01,1988,10,85.4933463247457,22.6430993061513,430.831911973655,60.359662247322
1988-11-01,1988,11,90.8896677305066,39.4279207102954,565.816797316074,70.4141628145764
1988-12-01,1988,12,90.0282322192602,36.5511404816061,431.802064180374,60.8969506066063
1989-01-01,1989,1,136.569469163934,48.5960855148733,811.487989500165,124.241304475381
1989-02-01,1989,2,11.5977494456377,5.06009446689859,32.1576776914299,4.26097047131614
1989-03-01,1989,3,49.8295641668579,19.2420016974211,276.519795879722,31.7971715845893
1989-04-01,1989,4,38.7586260581077,19.6744012646377,153.340492397547,15.7281020485757
1989-05-01,1989,5,47.0941290343644,27.4536646902561,135.06119325757,11.8919450786537
1989-06-01,1989,6,52.0654360034684,18.5188511386514,129.604772664607,19.1145402387842
1989-07-01,1989,7,76.6858092269005,24.5456332340837,178.269618190825,24.0680156293659
1989-08-01,1989,8,83.4916764174955,39.611401502043,163.762705866247,25.625581651649
1989-09-01,1989,9,36.9058726081515,14.8516078479588,100.31170444563,17.1879941602493
1989-10-01,1989,10,100.439300135355,27.5608049705625,501.48106738925,69.079317615559
1989-11-01,1989,11,130.567958665911,35.8130922541022,728.827267885208,98.877967821259
1989-12-01,1989,12,122.139678215919,42.7449804265052,665.291944518685,92.504515588679
1990-01-01,1990,1,108.263706168944,36.5236841607839,720.480881631374,99.5943253737047
1990-02-01,1990,2,55.791012976504,24.4065374135971,399.71761405468,50.4464526046835
1990-03-01,1990,3,48.8121189885273,20.0196492951363,224.804415367544,28.0949828731281
1990-04-01,1990,4,38.6484662003444,11.9759445078671,173.029415309429,18.9427825070103
1990-05-01,1990,5,73.3578275884944,29.7210342250764,155.130190309137,19.2550487432296
1990-06-01,1990,6,105.397144091006,53.6919920705259,202.557714655995,18.506941352488
1990-07-01,1990,7,48.0817520497915,24.2648194544017,86.0757823102176,12.3194085031366
1990-08-01,1990,8,53.2611824354269,22.3150092642754,139.43240698427,20.9481871781743
1990-09-01,1990,9,15.009365853647,3.99633776396513,72.9548139497638,11.999969707983
1990-10-01,1990,10,159.169984725146,85.9932906460017,751.584649085999,98.9355546504079
1990-11-01,1990,11,138.196657918503,77.9878115281463,659.706853330135,88.8790685593597
1990-12-01,1990,12,117.921884014688,53.0157880857587,582.190062850714,84.3221161135993
1991-01-01,1991,1,49.1649874557669,15.5473798513412,318.588018417358,42.2571796458395
1991-02-01,1991,2,75.34534462814,24.216833524406,461.58417314291,68.6589071673193
1991-03-01,1991,3,27.717582795061,10.259295348078,190.270210150629,23.544322051784
1991-04-01,1991,4,37.5413260216155,17.1096855774522,168.705456890166,16.454065048308
1991-05-01,1991,5,38.8903755483131,16.0104201640934,123.719105497003,12.2884754437851
1991-06-01,1991,6,100.070704477923,54.6910730190575,167.297814041376,18.9633689998302
1991-07-01,1991,7,68.6491440599194,27.9631440062076,231.639047153294,26.7178984436828
1991-08-01,1991,8,80.1411602452262,24.5086206123233,304.700518958271,40.772480216332
1991-09-01,1991,9,35.1138508389283,10.6016336940229,123.848067596555,19.5974843346636
1991-10-01,1991,10,126.606964097307,56.4338907133788,427.859065122902,62.0878872451325
1991-11-01,1991,11,142.149229296135,70.7070459611714,680.608749389648,88.522993535194
1991-12-01,1991,12,159.207765477982,31.9446136709303,870.625093579292,133.450591159025
1992-01-01,1992,1,102.118143593872,37.5221010763198,606.866972520947,88.875406408855
1992-02-01,1992,2,70.746054704437,22.0997685100883,340.232049115002,47.6666323062873
1992-03-01,1992,3,23.0989508705879,8.79585323855281,130.574192386121,18.5540682497486
1992-04-01,1992,4,55.1117507833566,28.9169792085886,199.549281969666,19.8183845508098
1992-05-01,1992,5,50.4773938038062,24.2510479874909,232.570786494762,26.621958240558
1992-06-01,1992,6,42.037509494499,12.1261621825397,139.654017984867,19.8033281526647
1992-07-01,1992,7,31.509907664394,9.50701092369854,96.5385243762285,14.8862748737261
1992-08-01,1992,8,29.9709902621165,8.75666085630655,112.945401109755,14.400143042372
1992-09-01,1992,9,160.556052751129,73.1737003661692,662.080384790897,79.7260610413273
1992-10-01,1992,10,118.640652098651,49.8835805337876,485.814219340682,65.3503900037553
1992-11-01,1992,11,92.7773782363418,42.1996484510601,436.038672924042,58.6525925196633
1992-12-01,1992,12,87.8874490364682,30.2556096576154,395.025203004479,56.0829355351068
1993-01-01,1993,1,39.6040578170498,16.2108787335455,213.307651225477,30.160683052496
1993-02-01,1993,2,33.8908361315272,2.84842844121158,222.061548382044,38.8319715662677
1993-03-01,1993,3,54.742008920288,16.0483999643475,333.587368950248,48.8400225555356
1993-04-01,1993,4,60.3707352330765,34.7158242948353,208.39087665081,18.9739941441639
1993-05-01,1993,5,73.6391522934264,37.0517130941153,234.996138140559,20.4074523834665
1993-06-01,1993,6,139.800600419917,100.249873939902,248.754406347871,20.41350387869
1993-07-01,1993,7,98.0549442805181,43.6243044678122,196.704588830471,28.7080880476327
1993-08-01,1993,8,70.4704595910653,35.178815247491,177.927901037037,18.835511323228
1993-09-01,1993,9,21.8964927723198,3.28324997099116,55.0610607024282,8.61893136946836
1993-10-01,1993,10,64.0533084923726,26.8634909298271,344.653507694602,44.7430898576417
1993-11-01,1993,11,124.373218139193,33.2498294301331,575.613733381033,91.5931351423081
1993-12-01,1993,12,63.0592206387403,21.8018272425979,345.15424631536,47.8961853286907
1994-01-01,1994,1,121.389777433049,66.7174304835498,528.454318642616,60.9405413465679
1994-02-01,1994,2,78.0605656933461,38.7708619236946,431.021995842457,56.3442572675298
1994-03-01,1994,3,58.9408948619816,18.6712653376162,337.703449651599,48.3086990633681
1994-04-01,1994,4,58.8285315366213,26.4553329907358,358.635736629367,46.3283538831369
1994-05-01,1994,5,47.1470553250941,26.2210173532367,205.468351952732,18.4013831687316
1994-06-01,1994,6,73.6052518878006,42.4970244057477,188.803933560848,20.0941425272416
1994-07-01,1994,7,66.3790210922948,32.4407473672181,132.11268465966,20.6353059523156
1994-08-01,1994,8,51.0326655627949,17.6380877383053,133.168280590326,28.1401541746723
1994-09-01,1994,9,115.643595906324,53.4166884608567,521.26994356513,55.5141401538549
1994-10-01,1994,10,97.7452863348865,51.3415227178484,464.948859065771,56.4550423364316
1994-11-01,1994,11,131.444723516012,44.8437128216028,768.041722476482,109.699915046684
1994-12-01,1994,12,89.6041012084379,35.4329810943455,536.119626834989,76.4070059169373
1995-01-01,1995,1,35.9783455117382,15.3893760871142,183.104471303523,22.8522173379978
1995-02-01,1995,2,63.1100776072221,22.2634617239237,369.426585733891,48.900101420111
1995-03-01,1995,3,48.538037981523,23.1064788531512,228.273265995085,23.8002532072027
1995-04-01,1995,4,47.6668106299315,24.6161408722401,195.846576243639,18.4861464769877
1995-05-01,1995,5,26.4431173661387,9.74114390555769,57.3274806374684,7.26394508102472
1995-06-01,1995,6,60.804698819598,28.5901478491724,135.701475664973,21.1415798369218
1995-07-01,1995,7,96.8815458443846,46.4206845499575,267.215019091964,31.0714324632969
1995-08-01,1995,8,80.9823026628037,37.0384829584509,233.228251338005,24.100143744266
1995-09-01,1995,9,20.2923201088271,6.60995836369693,113.287218846381,13.7781169380692
1995-10-01,1995,10,117.998014624432,45.6308100838214,644.945627078414,79.1798327248021
1995-11-01,1995,11,129.180395828478,74.6847619302571,552.607700228691,67.4454266275006
1995-12-01,1995,12,85.7065571601106,40.8458027523011,391.175053082407,51.6404187849933
1996-01-01,1996,1,124.385135584512,42.1457628253847,563.219044357538,93.7282420692536
1996-02-01,1996,2,44.2246651167379,12.1268052607775,257.906289771199,35.1309265041643
1996-03-01,1996,3,46.5511176810227,14.6792794112116,276.176635175943,34.6732429483148
1996-04-01,1996,4,100.380083731991,53.2651646062732,473.787691444159,60.3552807632343
1996-05-01,1996,5,64.0443057618293,31.1338654719293,129.86529385671,17.5222708580892
1996-06-01,1996,6,78.5586517633411,36.4944781176746,315.344966948032,29.1854622028218
1996-07-01,1996,7,82.5373841711948,31.7687171045691,147.735677659512,28.0198868813427
1996-08-01,1996,8,85.4494969016289,41.5448707062751,292.608478106558,34.0516018983968
1996-09-01,1996,9,75.0217271512543,35.5511368252337,288.257701322436,32.2371333856451
1996-10-01,1996,10,119.453619592465,52.7146779932082,579.249205067754,65.3713900172325
1996-11-01,1996,11,111.091364690259,66.2863114848733,322.450250387192,37.0392475072737
1996-12-01,1996,12,75.4807512083605,34.6582711208612,389.345440082252,51.0299105016842
1997-01-01,1997,1,101.878711219974,55.1959744188935,480.48890568316,61.1848564124404
1997-02-01,1997,2,63.1220457554959,28.8242409005761,419.865615665913,53.4969073311569
1997-03-01,1997,3,99.4499809609366,41.147620184347,583.338551223278,75.6949566912326
1997-04-01,1997,4,59.5949166067202,20.8057067357004,274.868784472346,36.4817468217383
1997-05-01,1997,5,48.2673125709744,25.5505389068276,142.532603815198,14.1856244229878
1997-06-01,1997,6,102.592166471063,34.7890611737967,282.018994912505,40.4954004862615
1997-07-01,1997,7,69.0264129269514,24.9539269134402,229.998077265918,31.6451597068738
1997-08-01,1997,8,52.345419567151,23.6048356164247,151.11857932061,21.9598879722963
1997-09-01,1997,9,79.6341501193214,43.0825632065535,251.313177868724,27.144820994329
1997-10-01,1997,10,130.493402600392,51.999572198838,625.307630747557,73.9704358390349
1997-11-01,1997,11,58.8291148524479,21.3883258402348,364.910680800676,46.7818571862932
1997-12-01,1997,12,128.940233550792,28.0364330392331,746.270710602403,118.445938979845
1998-01-01,1998,1,56.6973557900658,22.290822584182,327.504422515631,42.2948744566686
1998-02-01,1998,2,34.7277827390229,8.88399500399828,205.836523324251,25.6163224986289
1998-03-01,1998,3,41.608639114786,20.9523702505976,226.643700152636,25.7415373060901
1998-04-01,1998,4,49.6144861623443,16.0323176532984,308.014014735818,41.2624869108377
1998-05-01,1998,5,40.9419584989851,14.1701032407582,109.440707135946,14.3518996696223
1998-06-01,1998,6,68.3305153151241,29.99406773597,125.584867782891,12.7265313402681
1998-07-01,1998,7,68.5046440689947,30.4410625249147,194.269435480237,22.0313542549295
1998-08-01,1998,8,62.022163866249,18.8439355697483,276.377866044641,31.4322324452826
1998-09-01,1998,9,43.860580344164,15.8298038877547,221.120277419686,25.9872620310018
1998-10-01,1998,10,139.020942989895,95.9038676228374,596.284942701459,69.1014023415158
1998-11-01,1998,11,61.648061153441,36.4193692803383,333.575941622257,38.5900783840779
1998-12-01,1998,12,126.334825269241,55.7895044330508,716.715063899755,96.8368333108116
1999-01-01,1999,1,84.8151736017538,39.1665210481733,463.288199156523,58.0238263163392
1999-02-01,1999,2,71.9466188362045,25.7808556780219,430.150292813778,55.9605398020665
1999-03-01,1999,3,48.3645908614859,23.6531656701118,283.949949778616,33.1607386771508
1999-04-01,1999,4,50.7226944253127,21.3380483910441,239.056069403887,26.9674611035018
1999-05-01,1999,5,87.5078575562884,35.8873528894037,271.447911858559,28.4748329444966
1999-06-01,1999,6,78.6662649661429,48.2727074995637,290.576778352261,24.9132344026758
1999-07-01,1999,7,65.5995690815859,40.8480186015368,121.191160753369,15.0373872100337
1999-08-01,1999,8,80.5329905880291,28.1619713641703,292.358888313174,37.3799036393112
1999-09-01,1999,9,71.7865553082966,40.8337474800646,279.089016839862,32.2842649060881
1999-10-01,1999,10,74.18863820934,22.1812282688916,458.305180072784,65.995041890068
1999-11-01,1999,11,91.2229446652114,37.993099540472,483.630727976561,66.6702425470401
1999-12-01,1999,12,84.6287416066654,33.0861657857895,505.520813167095,67.1395806979537
2000-01-01,2000,1,58.2014027603942,20.2077149879187,330.689788796008,40.8594296035172
2000-02-01,2000,2,27.8182673403399,9.42320819012821,158.291105180979,20.0008032857463
2000-03-01,2000,3,71.3635480366658,33.8260645512491,397.179383784533,46.2848118310905
2000-04-01,2000,4,51.1030160992647,23.8945218734443,276.721324771643,32.5650456057655
2000-05-01,2000,5,64.644564984696,35.9289848711342,215.87429754436,20.4124863066783
2000-06-01,2000,6,77.1371502657337,43.1255553849041,188.613496720791,18.207824497359
2000-07-01,2000,7,86.9230503072579,39.6288179326802,221.329039894044,22.8185324120828
2000-08-01,2000,8,81.6853071441263,36.5260660182685,252.130989916623,27.2869108253764
2000-09-01,2000,9,78.9906358679786,34.9975540302694,372.583279386163,37.6430888604387
2000-10-01,2000,10,118.930187181947,51.2509543914348,473.007765598595,58.2931194067083
2000-11-01,2000,11,77.2540041217075,29.7617982141674,421.873033046722,59.5722101082329
2000-12-01,2000,12,63.0749870909218,27.2874543443322,313.213364221156,45.4257348331729
2001-01-01,2001,1,67.0846431469756,16.7592400684953,435.604230500758,61.5702050728351
2001-02-01,2001,2,31.5703754797915,10.5103086680174,179.532868787646,25.1541784899857
2001-03-01,2001,3,67.6541198420336,29.7141845803708,434.928129427135,52.2915332263059
2001-04-01,2001,4,51.107974605776,22.8085904382169,279.088066890836,34.8503166017628
2001-05-01,2001,5,84.7753157535762,34.6943670883775,411.313557066023,48.0327057411209
2001-06-01,2001,6,104.845819242322,35.6449303217232,244.272965937853,43.0991363807821
2001-07-01,2001,7,68.1735497448442,29.9212979152799,144.395505078137,21.5731838420642
2001-08-01,2001,8,91.2751030633584,36.2159626092762,411.619329825044,47.645371338857
2001-09-01,2001,9,81.0656170186911,31.5595068968832,463.890926912427,59.0357728142121
2001-10-01,2001,10,113.552731616956,40.2866436634213,640.17659984529,85.684299986255
2001-11-01,2001,11,136.005557379243,32.7885802835226,689.503960311413,106.060626776716
2001-12-01,2001,12,74.8280604413133,34.4208865426481,437.495136633515,56.013296351937
2002-01-01,2002,1,71.4381775299637,27.2999193985015,469.844081439078,62.6824406809307
2002-02-01,2002,2,70.2594710773118,22.5228695198894,368.013706058264,54.8544822306741
2002-03-01,2002,3,73.7030892780396,33.2582080736756,355.289497412741,42.5252109859078
2002-04-01,2002,4,68.7590402490944,43.2735169306397,258.164517581463,28.0753084012228
2002-05-01,2002,5,79.8169681190026,52.1924521308392,218.024465255439,17.0331876542899
2002-06-01,2002,6,92.8089992623624,36.2745649181306,298.096155747771,35.1615110648657
2002-07-01,2002,7,59.0670762280196,21.2548661511391,167.003980837762,26.0657171867322
2002-08-01,2002,8,32.5658068793607,10.747540043667,124.531622044742,17.4111299887748
2002-09-01,2002,9,116.677716627508,48.3098044060171,464.328909292817,55.7542998100041
2002-10-01,2002,10,40.0875358623969,21.0670025553554,208.659203723073,23.1551939288486
2002-11-01,2002,11,97.1037549192162,20.0679246336222,564.138405025005,80.8097249707216
2002-12-01,2002,12,43.4448438026517,9.43634193390608,313.702034763992,45.3335038635542
2003-01-01,2003,1,104.366666693593,32.1011955384165,524.699587374926,70.3462919482624
2003-02-01,2003,2,29.530599833955,18.0553002282977,149.61913600564,16.0541873553548
2003-03-01,2003,3,86.9238850310586,32.0923610124737,485.271675512195,61.105665531751
2003-04-01,2003,4,58.035238514806,25.0655645504594,253.199078142643,36.3485640529738
2003-05-01,2003,5,58.4252584664777,28.0286667402834,296.299837529659,32.2019294297036
2003-06-01,2003,6,70.7546041275446,33.6484517902136,234.131505712867,28.355841617015
2003-07-01,2003,7,68.7088780442244,28.9223901927471,190.312203019857,26.0522133612655
2003-08-01,2003,8,63.4086694234162,35.8645736705512,223.159288056195,23.8670215590788
2003-09-01,2003,9,98.455058412344,51.9413757137954,454.709026962519,48.6773388883179
2003-10-01,2003,10,123.140712406795,74.955329997465,526.279985904694,61.7246171321429
2003-11-01,2003,11,68.6736677444595,29.8030441626906,381.628610193729,52.066630233911
2003-12-01,2003,12,50.5660479812992,15.8994472585618,401.973297819495,50.8632224258262
2004-01-01,2004,1,83.3235746291698,37.6735366880894,470.547754317522,57.726829855633
2004-02-01,2004,2,27.0176706786902,10.0120443385094,175.136594101787,20.5438805753841
2004-03-01,2004,3,80.8751999531721,25.9074710775167,497.740887105465,64.2594007923917
2004-04-01,2004,4,32.0175995513464,13.7499324046075,129.914386197925,18.5912974905989
2004-05-01,2004,5,57.5805382004505,37.3705427628011,162.499989382923,12.9917423166746
2004-06-01,2004,6,83.8516348692677,41.2686145864427,150.909712538123,23.2410736117741
2004-07-01,2004,7,83.4395939829797,35.0251998752356,223.610570654273,27.7212353649399
2004-08-01,2004,8,88.5120031036167,40.7781074754894,236.426017712802,26.1761726119702
2004-09-01,2004,9,105.91432514887,58.2428905181587,382.359232753515,39.6549205746416
2004-10-01,2004,10,99.1400564239546,47.0016484614462,502.19614431262,57.7917516708356
2004-11-01,2004,11,153.177311028695,59.5625163987279,748.089384287596,112.563990080468
2004-12-01,2004,12,99.1657262618498,50.1852896995842,518.48354563117,70.1004300865303
2005-01-01,2005,1,90.7771530986776,55.3899081423879,437.043045647442,55.4708952861726
2005-02-01,2005,2,64.4272846492151,11.2993540242314,336.038310080767,59.9755863539801
2005-03-01,2005,3,78.9892074833224,26.3689234852791,414.483621716499,59.5187402730695
2005-04-01,2005,4,53.8324077779056,11.9944894686341,271.928049623966,34.5288091235225
2005-05-01,2005,5,52.6479328792896,20.608956925571,154.045174829662,18.171379157086
2005-06-01,2005,6,80.5993038569408,41.3515814580023,155.098037794232,22.520854004857
2005-07-01,2005,7,116.019284155386,77.0499499049038,422.307604923844,35.7212198729956
2005-08-01,2005,8,91.7089272551744,32.6913548633456,269.071395508945,29.6490826764306
2005-09-01,2005,9,67.3131795170216,35.3851821273565,326.921185478568,36.4999238906955
2005-10-01,2005,10,124.336180774963,52.3569951765239,725.770048797131,98.96226395155
2005-11-01,2005,11,75.0419306589872,32.206904143095,423.884745687246,54.0282848804411
2005-12-01,2005,12,68.0303197839757,23.1328958179802,389.728529378772,54.5721816987566
2006-01-01,2006,1,84.6665042375606,37.4640054069459,593.717155978084,77.0317844320783
2006-02-01,2006,2,42.8197979758498,22.8399075567722,230.66133633256,30.3665166443211
2006-03-01,2006,3,53.9858297727227,24.7011901810765,193.287965841591,23.2410445466584
2006-04-01,2006,4,46.4857012935286,14.2034282907844,298.397541046143,38.3793372445861
2006-05-01,2006,5,58.1201070912258,29.0622918400913,164.015052840114,20.9209755478674
2006-06-01,2006,6,41.5123091566553,13.2244708947837,168.890934437513,21.2249119783535
2006-07-01,2006,7,75.4815598494664,35.2835953235626,222.940936684608,24.3575406919202
2006-08-01,2006,8,31.5328396970566,8.6428658105433,120.208954904228,18.9197961375404
2006-09-01,2006,9,48.5812386903992,26.5302113257349,157.884685322642,16.5539655472849
2006-10-01,2006,10,105.989354097904,46.3687889277935,429.421823471785,59.2316929481538
2006-11-01,2006,11,135.641811428459,73.0982213281095,613.667070865631,86.9124402728619
2006-12-01,2006,12,118.846949938041,39.8714498151094,696.821328252554,99.6276995362162
2007-01-01,2007,1,115.781179018744,43.3917774353176,662.777280434966,95.6295837152997
2007-02-01,2007,2,74.7222813916692,30.3801400586963,402.103949338198,53.8640056973638
2007-03-01,2007,3,126.631715970495,37.2858713380992,824.025683104992,116.864724073784
2007-04-01,2007,4,72.1676763999423,32.6961698010564,387.59982213378,43.7295095905477
2007-05-01,2007,5,50.9899354379675,22.924714256078,198.852576781064,20.9395764466747
2007-06-01,2007,6,112.310665115984,48.5832151025534,266.856914386153,30.8215484897438
2007-07-01,2007,7,82.479117737532,18.556077266112,248.767893761396,38.7270993372085
2007-08-01,2007,8,101.319135771432,62.3795338906348,206.696192268282,21.3792623446917
2007-09-01,2007,9,72.472917741192,40.4294044710696,317.643312737346,36.3575433515172
2007-10-01,2007,10,131.712444548151,53.3563576173037,690.690629184246,88.8782496113478
2007-11-01,2007,11,106.348836356226,48.8886795938015,514.987092465162,64.0763406555475
