Date,Parameter,Level_m,Symbol
2018-02-04,Level,0.681999981403351,NA
2018-02-05,Level,0.679000020027161,NA
2018-02-06,Level,0.675999999046326,NA
2018-02-07,Level,0.683000028133392,NA
2018-02-08,Level,0.711000025272369,NA
2018-02-09,Level,0.695999979972839,NA
2018-02-10,Level,0.694999992847443,NA
2018-02-11,Level,0.685000002384186,NA
2018-02-12,Level,0.679000020027161,NA
2018-02-13,Level,0.671000003814697,NA
2018-02-14,Level,0.671000003814697,NA
2018-02-15,Level,0.666999995708466,NA
2018-02-16,Level,0.665000021457672,NA
2018-02-17,Level,0.666000008583069,NA
2018-02-18,Level,0.657000005245209,NA
2018-02-19,Level,0.652999997138977,NA
2018-02-20,Level,0.643999993801117,NA
2018-02-21,Level,0.638000011444092,NA
2018-02-22,Level,0.635999977588654,NA
2018-02-23,Level,0.625999987125397,NA
2018-02-24,Level,0.625,NA
2018-02-25,Level,0.624000012874603,NA
2018-02-26,Level,0.615000009536743,NA
2018-02-27,Level,0.612999975681305,NA
2018-02-28,Level,0.616999983787537,NA
2018-03-01,Level,0.63400000333786,NA
2018-03-02,Level,0.626999974250793,NA
2018-03-03,Level,0.619000017642975,NA
2018-03-04,Level,0.611000001430511,NA
2018-03-05,Level,0.606000006198883,NA
2018-03-06,Level,0.601999998092651,NA
2018-03-07,Level,0.598999977111816,NA
2018-03-08,Level,0.596000015735626,NA
2018-03-09,Level,0.58899998664856,NA
2018-03-10,Level,0.583000004291534,NA
2018-03-11,Level,0.584999978542328,NA
2018-03-12,Level,0.580999970436096,NA
2018-03-13,Level,0.578000009059906,NA
2018-03-14,Level,0.574000000953674,NA
2018-03-15,Level,0.575999975204468,NA
2018-03-16,Level,0.578000009059906,NA
2018-03-17,Level,0.575999975204468,NA
2018-03-18,Level,0.572000026702881,NA
2018-03-19,Level,0.566999971866608,NA
2018-03-20,Level,0.564000010490417,NA
2018-03-21,Level,0.566999971866608,NA
2018-03-22,Level,0.591000020503998,NA
2018-03-23,Level,0.568000018596649,NA
2018-03-24,Level,0.561999976634979,NA
2018-03-25,Level,0.556999981403351,NA
2018-03-26,Level,0.556999981403351,NA
2018-03-27,Level,0.561999976634979,NA
2018-03-28,Level,0.560999989509583,NA
2018-03-29,Level,0.564000010490417,NA
2018-03-30,Level,0.591000020503998,NA
2018-03-31,Level,0.583000004291534,NA
2018-04-01,Level,0.584999978542328,NA
2018-04-02,Level,0.578999996185303,NA
2018-04-03,Level,0.579999983310699,NA
2018-04-04,Level,0.583000004291534,NA
2018-04-05,Level,0.584999978542328,NA
2018-04-06,Level,0.578000009059906,NA
2018-04-07,Level,0.574000000953674,NA
2018-04-08,Level,0.569999992847443,NA
2018-04-09,Level,0.568000018596649,NA
2018-04-10,Level,0.574000000953674,NA
2018-04-11,Level,0.579999983310699,NA
2018-04-12,Level,0.589999973773956,NA
2018-04-13,Level,0.58899998664856,NA
2018-04-14,Level,0.592000007629395,NA
2018-04-15,Level,0.609000027179718,NA
2018-04-16,Level,0.621999979019165,NA
2018-04-17,Level,0.620000004768372,NA
2018-04-18,Level,0.625999987125397,NA
2018-04-19,Level,0.638000011444092,NA
2018-04-20,Level,0.656000018119812,NA
2018-04-21,Level,0.683000028133392,NA
2018-04-22,Level,0.709999978542328,NA
2018-04-23,Level,0.742999970912933,NA
2018-04-24,Level,0.776000022888184,NA
2018-04-25,Level,0.801999986171722,NA
2018-04-26,Level,0.848999977111816,NA
2018-04-27,Level,0.929000020027161,NA
2018-04-28,Level,0.999000012874603,NA
2018-04-29,Level,1.07299995422363,NA
2018-04-30,Level,1.14499998092651,NA
2018-05-01,Level,1.21800005435944,NA
2018-05-02,Level,1.28400003910065,NA
2018-05-03,Level,1.35599994659424,NA
2018-05-04,Level,1.43299996852875,NA
2018-05-05,Level,1.50699996948242,NA
2018-05-06,Level,1.57700002193451,NA
2018-05-07,Level,1.64300000667572,NA
2018-05-08,Level,1.70700001716614,NA
2018-05-09,Level,1.77100002765656,NA
2018-05-10,Level,1.85000002384186,NA
2018-05-11,Level,1.91600000858307,NA
2018-05-12,Level,1.97800004482269,NA
2018-05-13,Level,2.03399991989136,NA
2018-05-14,Level,2.09299993515015,NA
2018-05-15,Level,2.15000009536743,NA
2018-05-16,Level,2.20199990272522,NA
2018-05-17,Level,2.25,NA
2018-05-18,Level,2.30599999427795,NA
2018-05-19,Level,2.35700011253357,NA
2018-05-20,Level,2.40499997138977,NA
2018-05-21,Level,2.45600008964539,NA
2018-05-22,Level,2.50600004196167,NA
2018-05-23,Level,2.55299997329712,NA
2018-05-24,Level,2.59800004959106,NA
2018-05-25,Level,2.63199996948242,NA
2018-05-26,Level,2.66400003433228,NA
2018-05-27,Level,2.69199991226196,NA
2018-05-28,Level,2.74600005149841,NA
2018-05-29,Level,2.77500009536743,NA
2018-05-30,Level,2.79999995231628,NA
2018-05-31,Level,2.82699990272522,NA
2018-06-01,Level,2.84899997711182,NA
2018-06-02,Level,2.87400007247925,NA
2018-06-03,Level,2.89800000190735,NA
2018-06-04,Level,2.9210000038147,NA
2018-06-05,Level,2.92499995231628,NA
2018-06-06,Level,2.94300007820129,NA
2018-06-07,Level,2.95600008964539,NA
2018-06-08,Level,2.97000002861023,NA
2018-06-09,Level,2.98300004005432,NA
2018-06-10,Level,3.00099992752075,NA
2018-06-11,Level,3.01799988746643,NA
2018-06-12,Level,2.98900008201599,NA
2018-06-13,Level,2.98200011253357,NA
2018-06-14,Level,2.99000000953674,NA
2018-06-15,Level,2.98399996757507,NA
2018-06-16,Level,2.97099995613098,NA
2018-06-17,Level,2.96300005912781,NA
2018-06-18,Level,2.95600008964539,NA
2018-06-19,Level,2.94799995422363,NA
2018-06-20,Level,2.93899989128113,NA
2018-06-21,Level,2.93199992179871,NA
2018-06-22,Level,2.92799997329712,NA
2018-06-23,Level,2.91599988937378,NA
2018-06-24,Level,2.89199995994568,NA
2018-06-25,Level,2.91199994087219,NA
2018-06-26,Level,2.91000008583069,NA
2018-06-27,Level,2.8510000705719,NA
2018-06-28,Level,2.82299995422363,NA
2018-06-29,Level,2.80599999427795,NA
2018-06-30,Level,2.7960000038147,NA
2018-07-01,Level,2.78299999237061,NA
2018-07-02,Level,2.76200008392334,NA
2018-07-03,Level,2.74900007247925,NA
2018-07-04,Level,2.7279999256134,NA
2018-07-05,Level,2.7039999961853,NA
2018-07-06,Level,2.68600010871887,NA
2018-07-07,Level,2.67799997329712,NA
2018-07-08,Level,2.65000009536743,NA
2018-07-09,Level,2.62800002098083,NA
2018-07-10,Level,2.62400007247925,NA
2018-07-11,Level,2.59200000762939,NA
2018-07-12,Level,2.56500005722046,NA
2018-07-13,Level,2.54399991035461,NA
2018-07-14,Level,2.50600004196167,NA
2018-07-15,Level,2.48300004005432,NA
2018-07-16,Level,2.46199989318848,NA
2018-07-17,Level,2.43300008773804,NA
2018-07-18,Level,2.41100001335144,NA
2018-07-19,Level,2.39400005340576,NA
2018-07-20,Level,2.38299989700317,NA
2018-07-21,Level,2.35700011253357,NA
2018-07-22,Level,2.3199999332428,NA
2018-07-23,Level,2.29699993133545,NA
2018-07-24,Level,2.26699995994568,NA
2018-07-25,Level,2.24499988555908,NA
2018-07-26,Level,2.21799993515015,NA
2018-07-27,Level,2.19000005722046,NA
2018-07-28,Level,2.16700005531311,NA
2018-07-29,Level,2.14299988746643,NA
2018-07-30,Level,2.11999988555908,NA
2018-07-31,Level,2.09500002861023,NA
2018-08-01,Level,2.06900000572205,NA
2018-08-02,Level,2.0550000667572,NA
2018-08-03,Level,2.03999996185303,NA
2018-08-04,Level,1.99699997901917,NA
2018-08-05,Level,1.97000002861023,NA
2018-08-06,Level,1.95500004291534,NA
2018-08-07,Level,1.92599999904633,NA
2018-08-08,Level,1.89100003242493,NA
2018-08-09,Level,1.87399995326996,NA
2018-08-10,Level,1.85300004482269,NA
2018-08-11,Level,1.84200000762939,NA
2018-08-12,Level,1.80200004577637,NA
2018-08-13,Level,1.77600002288818,NA
2018-08-14,Level,1.75999999046326,NA
2018-08-15,Level,1.73300004005432,NA
2018-08-16,Level,1.70099997520447,NA
2018-08-17,Level,1.69700002670288,NA
2018-08-18,Level,1.66700005531311,NA
2018-08-19,Level,1.63399994373322,NA
2018-08-20,Level,1.61199998855591,NA
2018-08-21,Level,1.58399999141693,NA
2018-08-22,Level,1.56599998474121,NA
2018-08-23,Level,1.56400001049042,NA
2018-08-24,Level,1.52600002288818,NA
2018-08-25,Level,1.51300001144409,NA
2018-08-26,Level,1.49500000476837,NA
2018-08-27,Level,1.44500005245209,NA
2018-08-28,Level,1.442999958992,NA
2018-08-29,Level,1.41999995708466,NA
2018-08-30,Level,1.39900004863739,NA
2018-08-31,Level,1.37800002098083,NA
2018-09-01,Level,1.35199999809265,NA
2018-09-02,Level,1.31500005722046,NA
2018-09-03,Level,1.29799997806549,NA
2018-09-04,Level,1.26400005817413,NA
2018-09-05,Level,1.24899995326996,NA
2018-09-06,Level,1.23099994659424,NA
2018-09-07,Level,1.22500002384186,NA
2018-09-08,Level,1.20799994468689,NA
2018-09-09,Level,1.18400001525879,NA
2018-09-10,Level,1.18299996852875,NA
2018-09-11,Level,1.17400002479553,NA
2018-09-12,Level,1.1599999666214,NA
2018-09-13,Level,1.13399994373322,NA
2018-09-14,Level,1.09800004959106,NA
2018-09-15,Level,1.09300005435944,NA
2018-09-16,Level,1.08700001239777,NA
2018-09-17,Level,1.06500005722046,NA
2018-09-18,Level,1.04499995708466,NA
2018-09-19,Level,1.02300000190735,NA
2018-09-20,Level,1.00399994850159,NA
2018-09-21,Level,0.98199999332428,NA
2018-09-22,Level,0.97000002861023,NA
2018-09-23,Level,0.943000018596649,NA
2018-09-24,Level,0.940999984741211,NA
2018-09-25,Level,0.9200000166893,NA
2018-09-26,Level,0.91100001335144,NA
2018-09-27,Level,0.880999982357025,NA
2018-09-28,Level,0.855000019073486,NA
2018-09-29,Level,0.824999988079071,NA
2018-09-30,Level,0.822000026702881,NA
2018-10-01,Level,0.792999982833862,NA
2018-10-02,Level,0.781000018119812,NA
2018-10-03,Level,0.732999980449677,NA
2018-10-04,Level,0.726999998092651,NA
2018-10-05,Level,0.714999973773956,NA
2018-10-06,Level,0.700999975204468,NA
2018-10-07,Level,0.685000002384186,NA
2018-10-08,Level,0.681999981403351,NA
2018-10-09,Level,0.693000018596649,NA
2018-10-10,Level,0.666999995708466,NA
2018-10-11,Level,0.629000008106232,NA
2018-10-12,Level,0.722000002861023,NA
2018-10-13,Level,0.640999972820282,NA
2018-10-14,Level,0.615000009536743,NA
2018-10-15,Level,0.609000027179718,NA
2018-10-16,Level,0.597000002861023,NA
2018-10-17,Level,0.584999978542328,NA
2018-10-18,Level,0.584999978542328,NA
2018-10-19,Level,0.569999992847443,NA
2018-10-20,Level,0.572000026702881,NA
2018-10-21,Level,0.555000007152557,NA
2018-10-22,Level,0.542999982833862,NA
2018-10-23,Level,0.542999982833862,NA
2018-10-24,Level,0.522000014781952,NA
2018-10-25,Level,0.518999993801117,NA
2018-10-26,Level,0.50900000333786,NA
2018-10-27,Level,0.505999982357025,NA
2018-10-28,Level,0.501999974250793,NA
2018-10-29,Level,0.505999982357025,NA
2018-10-30,Level,0.505999982357025,NA
2018-10-31,Level,0.51800000667572,NA
2018-11-01,Level,0.500999987125397,NA
2018-11-02,Level,0.513000011444092,NA
2018-11-03,Level,0.500999987125397,NA
2018-11-04,Level,0.550999999046326,NA
2018-11-05,Level,0.541000008583069,NA
2018-11-06,Level,0.558000028133392,NA
2018-11-07,Level,0.537000000476837,NA
2018-11-08,Level,0.523999989032745,NA
2018-11-09,Level,0.546999990940094,NA
2018-11-10,Level,0.537999987602234,NA
2018-11-11,Level,0.521000027656555,NA
2018-11-12,Level,0.514999985694885,NA
2018-11-13,Level,0.504000008106232,NA
2018-11-14,Level,0.504999995231628,NA
2018-11-15,Level,0.523999989032745,NA
2018-11-16,Level,0.512000024318695,NA
2018-11-17,Level,0.501999974250793,NA
2018-11-18,Level,0.51800000667572,NA
2018-11-19,Level,0.514999985694885,NA
2018-11-20,Level,0.507000029087067,NA
2018-11-21,Level,0.499000012874603,NA
2018-11-22,Level,0.497999995946884,NA
2018-11-23,Level,0.493999987840652,NA
2018-11-24,Level,0.490000009536743,NA
2018-11-25,Level,0.477999985218048,NA
2018-11-26,Level,0.479999989271164,NA
2018-11-27,Level,0.5,NA
2018-11-28,Level,0.504000008106232,NA
2018-11-29,Level,0.514999985694885,NA
2018-11-30,Level,0.515999972820282,NA
2018-12-01,Level,0.527999997138977,NA
2018-12-02,Level,0.50900000333786,NA
2018-12-03,Level,0.497000008821487,NA
2018-12-04,Level,0.490000009536743,NA
2018-12-05,Level,0.481000006198883,NA
2018-12-06,Level,0.474999994039536,NA
2018-12-07,Level,0.469999998807907,NA
2018-12-08,Level,0.46399998664856,NA
2018-12-09,Level,0.453999996185303,NA
2018-12-10,Level,0.446000009775162,NA
2018-12-11,Level,0.439999997615814,NA
2018-12-12,Level,0.458000004291534,NA
2018-12-13,Level,0.462000012397766,NA
2018-12-14,Level,0.47299998998642,NA
2018-12-15,Level,0.453999996185303,NA
2018-12-16,Level,0.444000005722046,NA
2018-12-17,Level,0.453999996185303,NA
2018-12-18,Level,0.453999996185303,NA
2018-12-19,Level,0.456000000238419,NA
2018-12-20,Level,0.486999988555908,NA
2018-12-21,Level,0.490000009536743,NA
2018-12-22,Level,0.485000014305115,NA
2018-12-23,Level,0.469999998807907,NA
2018-12-24,Level,0.479999989271164,NA
2018-12-25,Level,0.470999985933304,NA
2018-12-26,Level,0.462999999523163,NA
2018-12-27,Level,0.460999995470047,NA
2018-12-28,Level,0.460999995470047,NA
2018-12-29,Level,0.508000016212463,NA
2018-12-30,Level,0.50900000333786,NA
2018-12-31,Level,0.493999987840652,NA
2019-01-01,Level,0.479999989271164,NA
2019-01-02,Level,0.483000010251999,NA
2019-01-03,Level,0.5,NA
2019-01-04,Level,0.495000004768372,NA
2019-01-05,Level,0.488999992609024,NA
2019-01-06,Level,0.483999997377396,NA
2019-01-07,Level,0.495999991893768,NA
2019-01-08,Level,0.563000023365021,NA
2019-01-09,Level,0.569000005722046,NA
2019-01-10,Level,0.560999989509583,NA
2019-01-11,Level,0.499000012874603,NA
2019-01-12,Level,0.495999991893768,NA
2019-01-13,Level,0.501999974250793,NA
2019-01-14,Level,0.501999974250793,NA
2019-01-15,Level,0.500999987125397,NA
2019-01-16,Level,0.499000012874603,NA
2019-01-17,Level,0.503000020980835,NA
2019-01-18,Level,0.495000004768372,NA
2019-01-19,Level,0.492000013589859,NA
2019-01-20,Level,0.492000013589859,NA
2019-01-21,Level,0.493999987840652,NA
2019-01-22,Level,0.495999991893768,NA
2019-01-23,Level,0.495000004768372,NA
2019-01-24,Level,0.493000000715256,NA
2019-01-25,Level,0.492000013589859,NA
2019-01-26,Level,0.485000014305115,NA
2019-01-27,Level,0.492000013589859,NA
2019-01-28,Level,0.486999988555908,NA
2019-01-29,Level,0.48199999332428,NA
2019-01-30,Level,0.483999997377396,NA
2019-01-31,Level,0.486999988555908,NA
2019-02-01,Level,0.507000029087067,NA
2019-02-02,Level,0.53600001335144,NA
2019-02-03,Level,0.587999999523163,NA
2019-02-04,Level,0.555999994277954,NA
2019-02-05,Level,0.529999971389771,NA
2019-02-06,Level,0.51800000667572,NA
2019-02-07,Level,0.514999985694885,NA
2019-02-08,Level,0.517000019550323,NA
2019-02-09,Level,0.514999985694885,NA
2019-02-10,Level,0.512000024318695,NA
2019-02-11,Level,0.504999995231628,NA
2019-02-12,Level,0.5,NA
2019-02-13,Level,0.493000000715256,NA
2019-02-14,Level,0.499000012874603,NA
2019-02-15,Level,0.495999991893768,NA
2019-02-16,Level,0.493000000715256,NA
2019-02-17,Level,0.483999997377396,NA
2019-02-18,Level,0.479000002145767,NA
2019-02-19,Level,0.476000010967255,NA
2019-02-20,Level,0.47299998998642,NA
2019-02-21,Level,0.465999990701675,NA
2019-02-22,Level,0.46900001168251,NA
2019-02-23,Level,0.469999998807907,NA
2019-02-24,Level,0.462999999523163,NA
2019-02-25,Level,0.462000012397766,NA
2019-02-26,Level,0.458000004291534,NA
2019-02-27,Level,0.455000013113022,NA
2019-02-28,Level,0.449999988079071,NA
2019-03-01,Level,0.45100000500679,NA
2019-03-02,Level,0.453000009059906,NA
2019-03-03,Level,0.439000010490417,NA
2019-03-04,Level,0.435000002384186,NA
2019-03-05,Level,0.433999985456467,NA
2019-03-06,Level,0.432000011205673,NA
2019-03-07,Level,0.428000003099442,NA
2019-03-08,Level,0.426999986171722,NA
2019-03-09,Level,0.421999990940094,NA
2019-03-10,Level,0.41499999165535,NA
2019-03-11,Level,0.416000008583069,NA
2019-03-12,Level,0.421000003814697,NA
2019-03-13,Level,0.416999995708466,NA
2019-03-14,Level,0.412999987602234,NA
2019-03-15,Level,0.41499999165535,NA
2019-03-16,Level,0.414000004529953,NA
2019-03-17,Level,0.412000000476837,NA
2019-03-18,Level,0.409999996423721,NA
2019-03-19,Level,0.409000009298325,NA
2019-03-20,Level,0.407000005245209,NA
2019-03-21,Level,0.405000001192093,NA
2019-03-22,Level,0.402999997138977,NA
2019-03-23,Level,0.400000005960464,NA
2019-03-24,Level,0.400999993085861,NA
2019-03-25,Level,0.398999989032745,NA
2019-03-26,Level,0.398999989032745,NA
2019-03-27,Level,0.398999989032745,NA
2019-03-28,Level,0.397000014781952,NA
2019-03-29,Level,0.397000014781952,NA
2019-03-30,Level,0.400999993085861,NA
2019-03-31,Level,0.402999997138977,NA
2019-04-01,Level,0.405000001192093,NA
2019-04-02,Level,0.407999992370606,NA
2019-04-03,Level,0.412000000476837,NA
2019-04-04,Level,0.423000007867813,NA
2019-04-05,Level,0.435000002384186,NA
2019-04-06,Level,0.453999996185303,NA
2019-04-07,Level,0.486000001430511,NA
2019-04-08,Level,0.508000016212463,NA
2019-04-09,Level,0.53600001335144,NA
2019-04-10,Level,0.564000010490417,NA
2019-04-11,Level,0.592000007629395,NA
2019-04-12,Level,0.61599999666214,NA
2019-04-13,Level,0.648999989032745,NA
2019-04-14,Level,0.680000007152557,NA
2019-04-15,Level,0.704999983310699,NA
2019-04-16,Level,0.72299998998642,NA
2019-04-17,Level,0.748000025749207,NA
2019-04-18,Level,0.774999976158142,NA
2019-04-19,Level,0.810999989509583,NA
2019-04-20,Level,0.837999999523163,NA
2019-04-21,Level,0.862999975681305,NA
2019-04-22,Level,0.907000005245209,NA
2019-04-23,Level,0.949999988079071,NA
2019-04-24,Level,1,NA
2019-04-25,Level,1.00800001621246,NA
2019-04-26,Level,1.03799998760223,NA
2019-04-27,Level,1.07700002193451,NA
2019-04-28,Level,1.09800004959106,NA
2019-04-29,Level,1.12100005149841,NA
2019-04-30,Level,1.14100003242493,NA
2019-05-01,Level,1.16799998283386,NA
2019-05-02,Level,1.2059999704361,NA
2019-05-03,Level,1.23500001430511,NA
2019-05-04,Level,1.24699997901917,NA
2019-05-05,Level,1.27100002765656,NA
2019-05-06,Level,1.29700005054474,NA
2019-05-07,Level,1.32200002670288,NA
2019-05-08,Level,1.35000002384186,NA
2019-05-09,Level,1.37199997901917,NA
2019-05-10,Level,1.39999997615814,NA
2019-05-11,Level,1.42799997329712,NA
2019-05-12,Level,1.4559999704361,NA
2019-05-13,Level,1.48000001907349,NA
2019-05-14,Level,1.50800001621246,NA
2019-05-15,Level,1.5460000038147,NA
2019-05-16,Level,1.5809999704361,NA
2019-05-17,Level,1.62399995326996,NA
2019-05-18,Level,1.66400003433228,NA
2019-05-19,Level,1.69700002670288,NA
2019-05-20,Level,1.72899997234344,NA
2019-05-21,Level,1.76800000667572,NA
2019-05-22,Level,1.80499994754791,NA
2019-05-23,Level,1.83500003814697,NA
2019-05-24,Level,1.87399995326996,NA
2019-05-25,Level,1.90400004386902,NA
2019-05-26,Level,1.92700004577637,NA
2019-05-27,Level,1.95700001716614,NA
2019-05-28,Level,1.9889999628067,NA
2019-05-29,Level,2.02300000190735,NA
2019-05-30,Level,2.05200004577637,NA
2019-05-31,Level,2.07699990272522,NA
2019-06-01,Level,2.12199997901917,NA
2019-06-02,Level,2.13299989700317,NA
2019-06-03,Level,2.15499997138977,NA
2019-06-04,Level,2.17799997329712,NA
2019-06-05,Level,2.18799996376038,NA
2019-06-06,Level,2.22399997711182,NA
2019-06-07,Level,2.25200009346008,NA
2019-06-08,Level,2.27500009536743,NA
2019-06-09,Level,2.28500008583069,NA
2019-06-10,Level,2.29699993133545,NA
2019-06-11,Level,2.31100010871887,NA
2019-06-12,Level,2.32599997520447,NA
2019-06-13,Level,2.33599996566772,NA
2019-06-14,Level,2.34299993515015,NA
2019-06-15,Level,2.34599995613098,NA
2019-06-16,Level,2.35700011253357,NA
2019-06-17,Level,2.35800004005432,NA
2019-06-18,Level,2.37700009346008,NA
2019-06-19,Level,2.37800002098083,NA
2019-06-20,Level,2.35500001907349,NA
2019-06-21,Level,2.34200000762939,NA
2019-06-22,Level,2.34299993515015,NA
2019-06-23,Level,2.34299993515015,NA
2019-06-24,Level,2.32699990272522,NA
2019-06-25,Level,2.32200002670288,NA
2019-06-26,Level,2.31699991226196,NA
2019-06-27,Level,2.30200004577637,NA
2019-06-28,Level,2.29699993133545,NA
2019-06-29,Level,2.28399991989136,NA
2019-06-30,Level,2.27300000190735,NA
2019-07-01,Level,2.26699995994568,NA
2019-07-02,Level,2.25300002098083,NA
2019-07-03,Level,2.25,NA
2019-07-04,Level,2.25,NA
2019-07-05,Level,2.23300004005432,NA
2019-07-06,Level,2.21499991416931,NA
2019-07-07,Level,2.19899988174438,NA
2019-07-08,Level,2.18099999427795,NA
2019-07-09,Level,2.16899991035461,NA
2019-07-10,Level,2.16199994087219,NA
2019-07-11,Level,2.15000009536743,NA
2019-07-12,Level,2.13800001144409,NA
2019-07-13,Level,2.11800003051758,NA
2019-07-14,Level,2.10599994659424,NA
2019-07-15,Level,2.08699989318848,NA
2019-07-16,Level,2.06100010871887,NA
2019-07-17,Level,2.04900002479553,NA
2019-07-18,Level,2.05399990081787,NA
2019-07-19,Level,2.02900004386902,NA
2019-07-20,Level,1.99600005149841,NA
2019-07-21,Level,1.99300003051758,NA
2019-07-22,Level,1.98000001907349,NA
2019-07-23,Level,1.97099995613098,NA
2019-07-24,Level,1.96200001239777,NA
2019-07-25,Level,1.9210000038147,NA
2019-07-26,Level,1.89800000190735,NA
2019-07-27,Level,1.90499997138977,NA
2019-07-28,Level,1.88100004196167,NA
2019-07-29,Level,1.85500001907349,NA
2019-07-30,Level,1.83800005912781,NA
2019-07-31,Level,1.81700003147125,NA
2019-08-01,Level,1.79999995231628,NA
2019-08-02,Level,1.78900003433228,NA
2019-08-03,Level,1.76999998092651,NA
2019-08-04,Level,1.75600004196167,NA
2019-08-05,Level,1.73800003528595,NA
2019-08-06,Level,1.72399997711182,NA
2019-08-07,Level,1.71000003814697,NA
2019-08-08,Level,1.69000005722046,NA
2019-08-09,Level,1.68799996376038,NA
2019-08-10,Level,1.66600000858307,NA
2019-08-11,Level,1.65299999713898,NA
2019-08-12,Level,1.6360000371933,NA
2019-08-13,Level,1.61600005626678,NA
2019-08-14,Level,1.60300004482269,NA
2019-08-15,Level,1.61099994182587,NA
2019-08-16,Level,1.57000005245209,NA
2019-08-17,Level,1.54499995708466,NA
2019-08-18,Level,1.53100001811981,NA
2019-08-19,Level,1.52699995040894,NA
2019-08-20,Level,1.50999999046326,NA
2019-08-21,Level,1.50899994373322,NA
2019-08-22,Level,1.48599994182587,NA
2019-08-23,Level,1.45799994468689,NA
2019-08-24,Level,1.46200001239777,NA
2019-08-25,Level,1.47200000286102,NA
2019-08-26,Level,1.42799997329712,NA
2019-08-27,Level,1.4190000295639,NA
2019-08-28,Level,1.40799999237061,NA
2019-08-29,Level,1.39199995994568,NA
2019-08-30,Level,1.37899994850159,NA
2019-08-31,Level,1.36800003051758,NA
2019-09-01,Level,1.35500001907349,NA
2019-09-02,Level,1.34200000762939,NA
2019-09-03,Level,1.33599996566772,NA
2019-09-04,Level,1.33000004291534,NA
2019-09-05,Level,1.30799996852875,NA
2019-09-06,Level,1.30599999427795,NA
2019-09-07,Level,1.29499995708466,NA
2019-09-08,Level,1.29900002479553,NA
2019-09-09,Level,1.29200005531311,NA
2019-09-10,Level,1.28299999237061,NA
2019-09-11,Level,1.26300001144409,NA
2019-09-12,Level,1.24800002574921,NA
2019-09-13,Level,1.24899995326996,NA
2019-09-14,Level,1.24000000953674,NA
2019-09-15,Level,1.24199998378754,NA
2019-09-16,Level,1.22099995613098,NA
2019-09-17,Level,1.21899998188019,NA
2019-09-18,Level,1.21399998664856,NA
2019-09-19,Level,1.21200001239777,NA
2019-09-20,Level,1.20200002193451,NA
2019-09-21,Level,1.16299998760223,NA
2019-09-22,Level,1.18799996376038,NA
2019-09-23,Level,1.1599999666214,NA
2019-09-24,Level,1.16299998760223,NA
2019-09-25,Level,1.15299999713898,NA
2019-09-26,Level,1.17799997329712,NA
2019-09-27,Level,1.14400005340576,NA
2019-09-28,Level,1.12699997425079,NA
2019-09-29,Level,1.10899996757507,NA
2019-09-30,Level,1.08599996566772,NA
2019-10-01,Level,1.07799994945526,NA
2019-10-02,Level,1.07799994945526,NA
2019-10-03,Level,1.07099997997284,NA
2019-10-04,Level,1.07700002193451,NA
2019-10-05,Level,1.08500003814697,NA
2019-10-06,Level,1.04200005531311,NA
2019-10-07,Level,1.06299996376038,NA
2019-10-08,Level,1.05099999904633,NA
2019-10-09,Level,1.02799999713898,NA
2019-10-10,Level,1.01400005817413,NA
2019-10-11,Level,0.994000017642975,NA
2019-10-12,Level,1.00999999046326,NA
2019-10-13,Level,1.00800001621246,NA
2019-10-14,Level,0.980000019073486,NA
2019-10-15,Level,0.976000010967255,NA
2019-10-16,Level,1.00399994850159,NA
2019-10-17,Level,1.00300002098083,NA
2019-10-18,Level,1.02100002765656,NA
2019-10-19,Level,1.01499998569489,NA
2019-10-20,Level,0.998000025749206,NA
2019-10-21,Level,0.994000017642975,NA
2019-10-22,Level,1.07799994945526,NA
2019-10-23,Level,0.989000022411346,NA
2019-10-24,Level,0.999000012874603,NA
2019-10-25,Level,1.09399998188019,NA
2019-10-26,Level,1.05099999904633,NA
2019-10-27,Level,1.03100001811981,NA
2019-10-28,Level,1.02100002765656,NA
2019-10-29,Level,1.01300001144409,NA
2019-10-30,Level,1.02400004863739,NA
2019-10-31,Level,1.03999996185303,NA
2019-11-01,Level,1.02799999713898,NA
2019-11-02,Level,1.0440000295639,NA
2019-11-03,Level,1.04999995231628,NA
2019-11-04,Level,1.06500005722046,NA
2019-11-05,Level,1.05799996852875,NA
2019-11-06,Level,1.05999994277954,NA
2019-11-07,Level,1.06599998474121,NA
2019-11-08,Level,1.08899998664856,NA
2019-11-09,Level,1.09099996089935,NA
2019-11-10,Level,1.10699999332428,NA
2019-11-11,Level,1.11500000953674,NA
2019-11-12,Level,1.13100004196167,NA
2019-11-13,Level,1.13499999046326,NA
2019-11-14,Level,1.1360000371933,NA
2019-11-15,Level,1.15400004386902,NA
2019-11-16,Level,1.14199995994568,NA
2019-11-17,Level,1.18499994277954,NA
2019-11-18,Level,1.2059999704361,NA
2019-11-19,Level,1.22800004482269,NA
2019-11-20,Level,1.22000002861023,NA
2019-11-21,Level,1.23199999332428,NA
2019-11-22,Level,1.23500001430511,NA
2019-11-23,Level,1.26400005817413,NA
2019-11-24,Level,1.30499994754791,NA
2019-11-25,Level,1.30200004577637,NA
2019-11-26,Level,1.30299997329712,NA
2019-11-27,Level,1.31299996376038,NA
2019-11-28,Level,1.30799996852875,NA
2019-11-29,Level,1.30999994277954,NA
2019-11-30,Level,1.31500005722046,NA
2019-12-01,Level,1.32099997997284,NA
2019-12-02,Level,1.31200003623962,NA
